MUNICIPIO,PCP7,Recuento de PCP1,PCP6||Sexo,PCP15||Idioma Materno
1313,40,135,Mujer,Akateko
1313,40,1,Mujer,Chuj
1313,40,2,Mujer,Español
1313,40,2,Mujer,Q'anjob'al
1314,40,52,Hombre,Akateko
1314,40,1,Hombre,Chalchiteko
1314,40,1,Mujer,Achí
1314,40,61,Mujer,Akateko
1314,40,1,Mujer,Chalchiteko
1314,40,2,Mujer,Q'anjob'al
1315,40,1,Hombre,Akateko
1315,40,21,Hombre,Español
1315,40,109,Hombre,Mam
1315,40,1,Hombre,Q'anjob'al
1315,40,2,Hombre,Uspanteko
1315,40,20,Mujer,Español
1315,40,151,Mujer,Mam
1315,40,1,Mujer,No habla
1315,40,1,Mujer,Uspanteko
1315,40,1,Mujer,Xinka
1316,40,111,Hombre,Mam
1316,40,1,Mujer,Achí
1316,40,139,Mujer,Mam
1316,40,1,Mujer,Uspanteko
1317,40,1,Hombre,Kaqchiquel
1317,40,200,Hombre,Q'anjob'al
1317,40,2,Mujer,Chuj
1317,40,3,Mujer,Español
1317,40,2,Mujer,K'iche'
1317,40,246,Mujer,Q'anjob'al
1318,40,212,Hombre,Chuj
1318,40,9,Hombre,Español
1318,40,24,Hombre,Q'anjob'al
1318,40,1,Mujer,Akateko
1318,40,254,Mujer,Chuj
1318,40,7,Mujer,Español
1318,40,1,Mujer,Mam
1318,40,17,Mujer,Q'anjob'al
1319,40,1,Hombre,Achí
1319,40,1,Hombre,Akateko
1319,40,5,Hombre,Español
1319,40,143,Hombre,Mam
1319,40,7,Mujer,Español
1319,40,154,Mujer,Mam
1319,40,1,Mujer,Mopan
1320,40,1,Hombre,Achí
1320,40,7,Hombre,Español
1320,40,163,Hombre,Mam
1320,40,2,Hombre,No habla
1320,40,1,Hombre,Sakapulteko
1320,40,16,Mujer,Español
1320,40,1,Mujer,K'iche'
1320,40,183,Mujer,Mam
1321,40,61,Hombre,Español
1321,40,1,Hombre,Mam
1321,40,7,Hombre,Tektiteko
1321,40,54,Mujer,Español
1321,40,1,Mujer,Mam
1321,40,4,Mujer,Tektiteko
1322,40,13,Hombre,Akateko
1322,40,3,Hombre,Español
1322,40,60,Hombre,Jakalteko/Popti'
1322,40,8,Hombre,Mam
1322,40,16,Mujer,Akateko
1322,40,9,Mujer,Español
1322,40,69,Mujer,Jakalteko/Popti'
1322,40,17,Mujer,Mam
1323,40,4,Hombre,Akateko
1323,40,30,Hombre,Español
1323,40,9,Hombre,Mam
1323,40,63,Hombre,Q'anjob'al
1323,40,1,Mujer,Akateko
1323,40,20,Mujer,Español
1323,40,8,Mujer,Mam
1323,40,81,Mujer,Q'anjob'al
1324,40,1,Hombre,Achí
1324,40,1,Hombre,Akateko
1324,40,68,Hombre,Español
1324,40,2,Hombre,Jakalteko/Popti'
1324,40,1,Hombre,K'iche'
1324,40,14,Hombre,Mam
1324,40,1,Hombre,Q'anjob'al
1324,40,2,Mujer,Akateko
1324,40,78,Mujer,Español
1324,40,3,Mujer,Jakalteko/Popti'
1324,40,1,Mujer,K'iche'
1324,40,21,Mujer,Mam
1324,40,2,Mujer,Q'anjob'al
1325,40,4,Hombre,Akateko
1325,40,2,Hombre,Awakateko
1325,40,2,Hombre,Español
1325,40,1,Hombre,No habla
1325,40,85,Hombre,Otro idioma
1325,40,2,Mujer,Awakateko
1325,40,109,Mujer,Otro idioma
1325,40,1,Mujer,Q'anjob'al
1326,40,1,Hombre,Achí
1326,40,12,Hombre,Akateko
1326,40,28,Hombre,Chuj
1326,40,74,Hombre,Español
1326,40,1,Hombre,Inglés
1326,40,1,Hombre,Ixil
1326,40,21,Hombre,Mam
1326,40,1,Hombre,Poqomchi'
1326,40,395,Hombre,Q'anjob'al
1326,40,1,Hombre,Q'eqchi'
1326,40,16,Mujer,Akateko
1326,40,1,Mujer,Chalchiteko
1326,40,32,Mujer,Chuj
1326,40,95,Mujer,Español
1326,40,2,Mujer,Jakalteko/Popti'
1326,40,2,Mujer,K'iche'
1326,40,13,Mujer,Mam
1326,40,413,Mujer,Q'anjob'al
1326,40,1,Mujer,Q'eqchi'
1326,40,1,Mujer,Sakapulteko
1327,40,36,Hombre,Awakateko
1327,40,55,Hombre,Chalchiteko
1327,40,29,Hombre,Español
1327,40,92,Hombre,K'iche'
1327,40,4,Hombre,Mam
1327,40,1,Mujer,Akateko
1327,40,60,Mujer,Awakateko
1327,40,94,Mujer,Chalchiteko
1327,40,44,Mujer,Español
1327,40,1,Mujer,Garífuna
1327,40,98,Mujer,K'iche'
1327,40,12,Mujer,Mam
1328,40,1,Hombre,Español
1328,40,68,Hombre,Mam
1328,40,1,Mujer,Chuj
1328,40,2,Mujer,Español
1328,40,66,Mujer,Mam
1329,40,1,Hombre,K'iche'
1329,40,40,Hombre,Mam
1329,40,33,Mujer,Mam
1330,40,1,Hombre,Akateko
1330,40,60,Hombre,Mam
1330,40,79,Mujer,Mam
1331,40,45,Hombre,Español
1331,40,12,Hombre,Mam
1331,40,42,Mujer,Español
1331,40,1,Mujer,K'iche'
1331,40,8,Mujer,Mam
1332,40,92,Hombre,Español
1332,40,1,Hombre,K'iche'
1332,40,1,Hombre,Mam
1332,40,93,Mujer,Español
1332,40,2,Mujer,Jakalteko/Popti'
1332,40,2,Mujer,Mam
1333,40,9,Hombre,Español
1333,40,19,Hombre,Jakalteko/Popti'
1333,40,2,Hombre,Mam
1333,40,1,Mujer,Achí
1333,40,8,Mujer,Español
1333,40,21,Mujer,Jakalteko/Popti'
1333,40,1,Mujer,Mam
1801,40,1,Hombre,Chalchiteko
1801,40,715,Hombre,Español
1801,40,4,Hombre,Garífuna
1801,40,1,Hombre,Inglés
1801,40,6,Hombre,K'iche'
1801,40,1,Hombre,Mam
1801,40,2,Hombre,No habla
1801,40,24,Hombre,Q'eqchi'
1801,40,727,Mujer,Español
1801,40,1,Mujer,Garífuna
1801,40,1,Mujer,Inglés
1801,40,4,Mujer,K'iche'
1801,40,2,Mujer,Mam
1801,40,1,Mujer,No habla
1801,40,19,Mujer,Q'eqchi'
1801,40,1,Mujer,Tektiteko
1801,40,1,Mujer,Xinka
1802,40,2,Hombre,Ch'orti'
1802,40,187,Hombre,Español
1802,40,11,Hombre,Garífuna
1802,40,4,Hombre,K'iche'
1802,40,1,Hombre,Poqomam
1802,40,178,Hombre,Q'eqchi'
1802,40,1,Mujer,Achí
1802,40,2,Mujer,Ch'orti'
1802,40,217,Mujer,Español
1802,40,16,Mujer,Garífuna
1802,40,1,Mujer,Inglés
1802,40,3,Mujer,K'iche'
1802,40,169,Mujer,Q'eqchi'
1802,40,1,Mujer,Tektiteko
1803,40,1,Hombre,Achí
1803,40,1,Hombre,Akateko
1803,40,45,Hombre,Español
1803,40,1,Hombre,Itza'
1803,40,2,Hombre,K'iche'
1803,40,1,Hombre,Otro idioma
1803,40,1,Hombre,Poqomam
1803,40,320,Hombre,Q'eqchi'
1803,40,1,Mujer,Achí
1803,40,41,Mujer,Español
1803,40,1,Mujer,No habla
1803,40,2,Mujer,Poqomchi'
1803,40,319,Mujer,Q'eqchi'
1804,40,3,Hombre,Achí
1804,40,556,Hombre,Español
1804,40,4,Hombre,K'iche'
1804,40,3,Hombre,No habla
1804,40,7,Hombre,Q'eqchi'
1804,40,1,Hombre,Señas
1804,40,1,Mujer,Achí
1804,40,1,Mujer,Ch'orti'
1804,40,631,Mujer,Español
1804,40,5,Mujer,K'iche'
1804,40,5,Mujer,Q'eqchi'
1804,40,2,Mujer,Tz'utujil
1805,40,335,Hombre,Español
1805,40,1,Hombre,K'iche'
1805,40,1,Hombre,Otro idioma
1805,40,4,Hombre,Q'eqchi'
1805,40,392,Mujer,Español
1805,40,1,Mujer,K'iche'
1805,40,2,Mujer,Q'eqchi'
1805,40,1,Mujer,Tektiteko
1301,41,1,Hombre,Akateko
1301,41,496,Hombre,Español
1301,41,1,Hombre,Jakalteko/Popti'
1301,41,7,Hombre,K'iche'
1301,41,1,Hombre,Mam
1301,41,1,Hombre,No habla
1301,41,6,Hombre,Q'anjob'al
1301,41,1,Hombre,Q'eqchi'
1301,41,2,Mujer,Akateko
1301,41,1,Mujer,Awakateko
1301,41,1,Mujer,Chuj
1301,41,584,Mujer,Español
1301,41,4,Mujer,Jakalteko/Popti'
1301,41,8,Mujer,K'iche'
1301,41,9,Mujer,Mam
1301,41,1,Mujer,Poqomchi'
1301,41,12,Mujer,Q'anjob'al
1301,41,1,Mujer,Tz'utujil
1301,41,1,Mujer,Xinka
1302,41,1,Hombre,Achí
1302,41,1,Hombre,Akateko
1302,41,4,Hombre,Chalchiteko
1302,41,308,Hombre,Español
1302,41,1,Hombre,K'iche'
1302,41,15,Hombre,Mam
1302,41,1,Hombre,No habla
1302,41,3,Hombre,Q'anjob'al
1302,41,1,Mujer,Achí
1302,41,2,Mujer,Awakateko
1302,41,1,Mujer,Chalchiteko
1302,41,346,Mujer,Español
1302,41,6,Mujer,K'iche'
1302,41,17,Mujer,Mam
1302,41,1,Mujer,No habla
1302,41,1,Mujer,Q'anjob'al
1303,41,56,Hombre,Español
1303,41,10,Hombre,K'iche'
1303,41,67,Mujer,Español
1303,41,10,Mujer,K'iche'
1303,41,1,Mujer,Q'anjob'al
1304,41,181,Hombre,Español
1304,41,1,Hombre,K'iche'
1304,41,28,Hombre,Mam
1304,41,1,Hombre,No habla
1304,41,1,Hombre,Otro idioma
1304,41,1,Hombre,Tz'utujil
1304,41,1,Mujer,Achí
1304,41,199,Mujer,Español
1304,41,46,Mujer,Mam
1304,41,1,Mujer,Otro idioma
1304,41,1,Mujer,Xinka
1305,41,1,Hombre,Achí
1305,41,29,Hombre,Akateko
1305,41,89,Hombre,Chuj
1305,41,35,Hombre,Español
1305,41,8,Hombre,Jakalteko/Popti'
1305,41,1,Hombre,K'iche'
1305,41,3,Hombre,Mam
1305,41,4,Hombre,Otro idioma
1305,41,2,Hombre,Q'anjob'al
1305,41,1,Hombre,Tz'utujil
1305,41,30,Mujer,Akateko
1305,41,119,Mujer,Chuj
1305,41,52,Mujer,Español
1305,41,8,Mujer,Jakalteko/Popti'
1305,41,1,Mujer,K'iche'
1305,41,6,Mujer,Mam
1305,41,7,Mujer,Otro idioma
1305,41,4,Mujer,Q'anjob'al
1306,41,17,Hombre,Español
1306,41,133,Hombre,Mam
1306,41,1,Mujer,Achí
1306,41,2,Mujer,Akateko
1306,41,40,Mujer,Español
1306,41,1,Mujer,Jakalteko/Popti'
1306,41,137,Mujer,Mam
1306,41,1,Mujer,Q'anjob'al
1307,41,11,Hombre,Akateko
1307,41,42,Hombre,Español
1307,41,93,Hombre,Jakalteko/Popti'
1307,41,3,Hombre,Mam
1307,41,7,Mujer,Akateko
1307,41,1,Mujer,Chalchiteko
1307,41,53,Mujer,Español
1307,41,1,Mujer,Inglés
1307,41,142,Mujer,Jakalteko/Popti'
1307,41,2,Mujer,Mam
1308,41,13,Hombre,Español
1308,41,1,Hombre,Poqomchi'
1308,41,97,Hombre,Q'anjob'al
1308,41,15,Mujer,Español
1308,41,1,Mujer,K'iche'
1308,41,1,Mujer,No habla
1308,41,163,Mujer,Q'anjob'al
1309,41,17,Hombre,Español
1309,41,1,Hombre,K'iche'
1309,41,165,Hombre,Mam
1309,41,1,Mujer,Achí
1309,41,21,Mujer,Español
1309,41,1,Mujer,K'iche'
1309,41,195,Mujer,Mam
1309,41,1,Mujer,Poqomchi'
1310,41,2,Hombre,Español
1310,41,1,Hombre,K'iche'
1310,41,111,Hombre,Mam
1310,41,1,Mujer,Achí
1310,41,1,Mujer,Español
1310,41,2,Mujer,Kaqchiquel
1310,41,129,Mujer,Mam
1310,41,1,Mujer,Q'anjob'al
1311,41,105,Hombre,Español
1311,41,29,Hombre,Mam
1311,41,127,Mujer,Español
1311,41,28,Mujer,Mam
1311,41,1,Mujer,Poqomchi'
1312,41,113,Hombre,Español
1312,41,85,Hombre,Mam
1312,41,1,Hombre,Q'anjob'al
1312,41,134,Mujer,Español
1312,41,106,Mujer,Mam
1312,41,2,Mujer,Q'anjob'al
1313,41,91,Hombre,Akateko
1313,41,3,Hombre,Español
1313,41,1,Hombre,Mam
1313,41,1,Hombre,Tektiteko
1313,41,119,Mujer,Akateko
1313,41,3,Mujer,Chuj
1313,41,1,Mujer,K'iche'
1314,41,45,Hombre,Akateko
1314,41,1,Hombre,Mam
1314,41,1,Hombre,No habla
1314,41,1,Hombre,Q'anjob'al
1314,41,58,Mujer,Akateko
1314,41,2,Mujer,Español
1314,41,2,Mujer,Q'anjob'al
1315,41,10,Hombre,Español
1315,41,1,Hombre,K'iche'
1315,41,95,Hombre,Mam
1315,41,1,Hombre,Uspanteko
1315,41,1,Mujer,Akateko
1315,41,10,Mujer,Español
1315,41,1,Mujer,K'iche'
1315,41,124,Mujer,Mam
1316,41,62,Hombre,Mam
1316,41,1,Hombre,Mopan
1316,41,100,Mujer,Mam
1317,41,1,Hombre,Achí
1317,41,3,Hombre,Español
1317,41,1,Hombre,Mam
1317,41,84,Hombre,Q'anjob'al
1317,41,127,Mujer,Q'anjob'al
1318,41,150,Hombre,Chuj
1318,41,3,Hombre,Español
1318,41,14,Hombre,Q'anjob'al
1318,41,142,Mujer,Chuj
1318,41,4,Mujer,Español
1318,41,1,Mujer,Ixil
1318,41,18,Mujer,Q'anjob'al
1319,41,2,Hombre,Español
1319,41,122,Hombre,Mam
1319,41,5,Mujer,Español
1319,41,158,Mujer,Mam
1320,41,5,Hombre,Español
1320,41,128,Hombre,Mam
1320,41,9,Mujer,Español
1320,41,132,Mujer,Mam
1320,41,1,Mujer,Q'eqchi'
1321,41,1,Hombre,Achí
1321,41,29,Hombre,Español
1321,41,1,Hombre,Mam
1321,41,5,Hombre,Tektiteko
1321,41,41,Mujer,Español
1321,41,3,Mujer,Tektiteko
1322,41,7,Hombre,Akateko
1322,41,1,Hombre,Español
1322,41,35,Hombre,Jakalteko/Popti'
1322,41,15,Hombre,Mam
1322,41,1,Hombre,Tektiteko
1322,41,14,Mujer,Akateko
1322,41,9,Mujer,Español
1322,41,44,Mujer,Jakalteko/Popti'
1322,41,17,Mujer,Mam
1322,41,1,Mujer,Q'anjob'al
1323,41,1,Hombre,Akateko
1323,41,17,Hombre,Español
1323,41,1,Hombre,K'iche'
1323,41,9,Hombre,Mam
1323,41,39,Hombre,Q'anjob'al
1323,41,1,Mujer,Achí
1323,41,3,Mujer,Akateko
1323,41,24,Mujer,Español
1323,41,1,Mujer,K'iche'
1323,41,10,Mujer,Mam
1323,41,47,Mujer,Q'anjob'al
1324,41,58,Hombre,Español
1324,41,1,Hombre,Jakalteko/Popti'
1324,41,1,Hombre,K'iche'
1324,41,11,Hombre,Mam
1324,41,1,Mujer,Akateko
1324,41,52,Mujer,Español
1324,41,1,Mujer,Jakalteko/Popti'
1324,41,19,Mujer,Mam
1324,41,1,Mujer,Q'anjob'al
1325,41,1,Hombre,Akateko
1325,41,1,Hombre,Español
1325,41,88,Hombre,Otro idioma
1325,41,3,Mujer,Akateko
1325,41,1,Mujer,Awakateko
1325,41,97,Mujer,Otro idioma
1326,41,11,Hombre,Akateko
1326,41,12,Hombre,Chuj
1326,41,52,Hombre,Español
1326,41,1,Hombre,Jakalteko/Popti'
1326,41,1,Hombre,Kaqchiquel
1326,41,14,Hombre,Mam
1326,41,1,Hombre,Poqomam
1326,41,221,Hombre,Q'anjob'al
1326,41,1,Hombre,Q'eqchi'
1326,41,1,Mujer,Achí
1326,41,19,Mujer,Akateko
1326,41,13,Mujer,Chuj
1326,41,76,Mujer,Español
1326,41,1,Mujer,Inglés
1326,41,1,Mujer,Ixil
1326,41,1,Mujer,Jakalteko/Popti'
1326,41,1,Mujer,K'iche'
1326,41,22,Mujer,Mam
1326,41,1,Mujer,Mopan
1326,41,271,Mujer,Q'anjob'al
1327,41,35,Hombre,Awakateko
1327,41,59,Hombre,Chalchiteko
1327,41,35,Hombre,Español
1327,41,1,Hombre,Inglés
1327,41,1,Hombre,Itza'
1327,41,72,Hombre,K'iche'
1327,41,4,Hombre,Mam
1327,41,1,Hombre,No habla
1327,41,1,Mujer,Achí
1327,41,55,Mujer,Awakateko
1327,41,69,Mujer,Chalchiteko
1327,41,33,Mujer,Español
1327,41,1,Mujer,Kaqchiquel
1327,41,95,Mujer,K'iche'
1327,41,7,Mujer,Mam
1327,41,1,Mujer,Poqomchi'
1328,41,3,Hombre,Español
1328,41,58,Hombre,Mam
1328,41,4,Mujer,Español
1328,41,64,Mujer,Mam
1329,41,23,Hombre,Mam
1329,41,36,Mujer,Mam
1330,41,1,Hombre,K'iche'
1330,41,39,Hombre,Mam
1330,41,1,Mujer,Kaqchiquel
1330,41,65,Mujer,Mam
1330,41,1,Mujer,Uspanteko
1331,41,30,Hombre,Español
1331,41,1,Hombre,Jakalteko/Popti'
1331,41,7,Hombre,Mam
1331,41,40,Mujer,Español
1331,41,9,Mujer,Mam
1332,41,1,Hombre,Chalchiteko
1332,41,60,Hombre,Español
1332,41,78,Mujer,Español
1332,41,1,Mujer,Jakalteko/Popti'
1332,41,1,Mujer,Mam
1332,41,1,Mujer,Q'anjob'al
1333,41,6,Hombre,Español
1333,41,14,Hombre,Jakalteko/Popti'
1333,41,3,Hombre,Mam
1333,41,15,Mujer,Español
1333,41,25,Mujer,Jakalteko/Popti'
1333,41,1,Mujer,K'iche'
1333,41,3,Mujer,Mam
1801,41,2,Hombre,Achí
1801,41,466,Hombre,Español
1801,41,1,Hombre,Kaqchiquel
1801,41,4,Hombre,K'iche'
1801,41,1,Hombre,Mam
1801,41,1,Hombre,No habla
1801,41,24,Hombre,Q'eqchi'
1801,41,1,Hombre,Señas
1801,41,1,Mujer,Chalchiteko
1801,41,497,Mujer,Español
1801,41,3,Mujer,Garífuna
1801,41,5,Mujer,K'iche'
1801,41,1,Mujer,Otro idioma
1801,41,21,Mujer,Q'eqchi'
1802,41,2,Hombre,Achí
1802,41,127,Hombre,Español
1802,41,3,Hombre,Garífuna
1802,41,1,Hombre,Kaqchiquel
1802,41,2,Hombre,K'iche'
1802,41,2,Hombre,No habla
1802,41,136,Hombre,Q'eqchi'
1802,41,1,Hombre,Tz'utujil
1802,41,1,Mujer,Chalchiteko
1802,41,147,Mujer,Español
1802,41,8,Mujer,Garífuna
1802,41,1,Mujer,K'iche'
1802,41,2,Mujer,No habla
1802,41,170,Mujer,Q'eqchi'
1803,41,44,Hombre,Español
1803,41,1,Hombre,Kaqchiquel
1803,41,2,Hombre,K'iche'
1803,41,1,Hombre,Mam
1803,41,5,Hombre,Otro idioma
1803,41,1,Hombre,Poqomchi'
1803,41,222,Hombre,Q'eqchi'
1803,41,1,Mujer,Achí
1803,41,39,Mujer,Español
1803,41,1,Mujer,Kaqchiquel
1803,41,1,Mujer,K'iche'
1803,41,1,Mujer,No habla
1803,41,268,Mujer,Q'eqchi'
1804,41,1,Hombre,Ch'orti'
1804,41,463,Hombre,Español
1804,41,1,Hombre,Kaqchiquel
1804,41,2,Hombre,K'iche'
1804,41,7,Hombre,Q'eqchi'
1804,41,1,Hombre,Tz'utujil
1804,41,487,Mujer,Español
1804,41,3,Mujer,Kaqchiquel
1804,41,2,Mujer,K'iche'
1804,41,8,Mujer,Q'eqchi'
1805,41,1,Hombre,Achí
1805,41,228,Hombre,Español
1805,41,2,Hombre,K'iche'
1805,41,1,Hombre,Otro idioma
1805,41,3,Hombre,Q'eqchi'
1805,41,1,Mujer,Chalchiteko
1805,41,270,Mujer,Español
1805,41,1,Mujer,Otro idioma
1805,41,2,Mujer,Q'eqchi'
1805,41,1,Mujer,Uspanteko
1301,42,1,Hombre,Achí
1301,42,4,Hombre,Akateko
1301,42,1,Hombre,Awakateko
1301,42,3,Hombre,Chuj
1301,42,608,Hombre,Español
1301,42,2,Hombre,Inglés
1301,42,2,Hombre,Jakalteko/Popti'
1301,42,13,Hombre,K'iche'
1301,42,9,Hombre,Mam
1301,42,1,Hombre,No habla
1301,42,17,Hombre,Q'anjob'al
1301,42,2,Mujer,Achí
1301,42,4,Mujer,Akateko
1301,42,1,Mujer,Awakateko
1301,42,2,Mujer,Chuj
1301,42,739,Mujer,Español
1301,42,1,Mujer,Inglés
1301,42,1,Mujer,Ixil
1301,42,3,Mujer,Jakalteko/Popti'
1301,42,2,Mujer,Kaqchiquel
1301,42,20,Mujer,K'iche'
1301,42,7,Mujer,Mam
1301,42,19,Mujer,Q'anjob'al
1301,42,1,Mujer,Tz'utujil
1302,42,1,Hombre,Achí
1302,42,1,Hombre,Akateko
1302,42,2,Hombre,Awakateko
1302,42,5,Hombre,Chalchiteko
1302,42,329,Hombre,Español
1302,42,2,Hombre,K'iche'
1302,42,28,Hombre,Mam
1302,42,3,Mujer,Awakateko
1302,42,2,Mujer,Chalchiteko
1302,42,396,Mujer,Español
1302,42,2,Mujer,K'iche'
1302,42,23,Mujer,Mam
1302,42,1,Mujer,Poqomam
1302,42,4,Mujer,Q'anjob'al
1303,42,56,Hombre,Español
1303,42,24,Hombre,K'iche'
1303,42,5,Hombre,Mam
1303,42,1,Mujer,Chalchiteko
1303,42,72,Mujer,Español
1303,42,21,Mujer,K'iche'
1303,42,3,Mujer,Mam
1303,42,2,Mujer,No habla
1304,42,220,Hombre,Español
1304,42,32,Hombre,Mam
1304,42,1,Hombre,Poqomam
1304,42,2,Mujer,Akateko
1304,42,260,Mujer,Español
1304,42,41,Mujer,Mam
1304,42,1,Mujer,Poqomam
1305,42,1,Hombre,Achí
1305,42,21,Hombre,Akateko
1305,42,110,Hombre,Chuj
1305,42,57,Hombre,Español
1305,42,4,Hombre,Jakalteko/Popti'
1305,42,1,Hombre,K'iche'
1305,42,8,Hombre,Mam
1305,42,8,Hombre,Otro idioma
1305,42,2,Hombre,Q'anjob'al
1305,42,29,Mujer,Akateko
1305,42,132,Mujer,Chuj
1305,42,51,Mujer,Español
1305,42,6,Mujer,Jakalteko/Popti'
1305,42,1,Mujer,K'iche'
1305,42,6,Mujer,Mam
1305,42,8,Mujer,Otro idioma
1305,42,4,Mujer,Q'anjob'al
1305,42,1,Mujer,Xinka
1306,42,1,Hombre,Achí
1306,42,23,Hombre,Español
1306,42,141,Hombre,Mam
1306,42,38,Mujer,Español
1306,42,162,Mujer,Mam
1306,42,1,Mujer,No habla
1307,42,1,Hombre,Achí
1307,42,4,Hombre,Akateko
1307,42,52,Hombre,Español
1307,42,108,Hombre,Jakalteko/Popti'
1307,42,2,Hombre,Mam
1307,42,1,Mujer,Achí
1307,42,5,Mujer,Akateko
1307,42,1,Mujer,Ch'orti'
1307,42,58,Mujer,Español
1307,42,157,Mujer,Jakalteko/Popti'
1307,42,3,Mujer,Mam
1307,42,1,Mujer,Tektiteko
1308,42,14,Hombre,Español
1308,42,139,Hombre,Q'anjob'al
1308,42,1,Mujer,Achí
1308,42,2,Mujer,Akateko
1308,42,17,Mujer,Español
1308,42,1,Mujer,Inglés
1308,42,237,Mujer,Q'anjob'al
1309,42,9,Hombre,Español
1309,42,1,Hombre,Jakalteko/Popti'
1309,42,1,Hombre,Kaqchiquel
1309,42,158,Hombre,Mam
1309,42,1,Mujer,Akateko
1309,42,17,Mujer,Español
1309,42,1,Mujer,Jakalteko/Popti'
1309,42,178,Mujer,Mam
1309,42,1,Mujer,No habla
1309,42,1,Mujer,Q'anjob'al
1309,42,1,Mujer,Tz'utujil
1310,42,1,Hombre,Akateko
1310,42,129,Hombre,Mam
1310,42,2,Mujer,Español
1310,42,1,Mujer,K'iche'
1310,42,134,Mujer,Mam
1311,42,114,Hombre,Español
1311,42,28,Hombre,Mam
1311,42,170,Mujer,Español
1311,42,1,Mujer,Garífuna
1311,42,26,Mujer,Mam
1312,42,154,Hombre,Español
1312,42,1,Hombre,Garífuna
1312,42,8,Hombre,K'iche'
1312,42,118,Hombre,Mam
1312,42,1,Mujer,Achí
1312,42,1,Mujer,Chalchiteko
1312,42,1,Mujer,Chuj
1312,42,156,Mujer,Español
1312,42,1,Mujer,Kaqchiquel
1312,42,7,Mujer,K'iche'
1312,42,119,Mujer,Mam
1313,42,88,Hombre,Akateko
1313,42,1,Hombre,Chuj
1313,42,1,Hombre,Español
1313,42,1,Hombre,No habla
1313,42,100,Mujer,Akateko
1313,42,1,Mujer,Chalchiteko
1313,42,1,Mujer,Chuj
1314,42,48,Hombre,Akateko
1314,42,2,Hombre,Q'anjob'al
1314,42,44,Mujer,Akateko
1314,42,1,Mujer,Español
1314,42,1,Mujer,Kaqchiquel
1314,42,1,Mujer,Mam
1314,42,1,Mujer,Q'anjob'al
1314,42,1,Mujer,Señas
1315,42,13,Hombre,Español
1315,42,87,Hombre,Mam
1315,42,1,Hombre,No habla
1315,42,19,Mujer,Español
1315,42,123,Mujer,Mam
1315,42,2,Mujer,Uspanteko
1316,42,1,Hombre,Español
1316,42,67,Hombre,Mam
1316,42,1,Mujer,Español
1316,42,69,Mujer,Mam
1317,42,1,Hombre,Akateko
1317,42,1,Hombre,Chuj
1317,42,1,Hombre,Español
1317,42,1,Hombre,Ixil
1317,42,1,Hombre,Poqomchi'
1317,42,142,Hombre,Q'anjob'al
1317,42,1,Mujer,Español
1317,42,2,Mujer,K'iche'
1317,42,156,Mujer,Q'anjob'al
1318,42,1,Hombre,Akateko
1318,42,154,Hombre,Chuj
1318,42,8,Hombre,Español
1318,42,21,Hombre,Q'anjob'al
1318,42,186,Mujer,Chuj
1318,42,1,Mujer,Español
1318,42,1,Mujer,Inglés
1318,42,1,Mujer,Otro idioma
1318,42,29,Mujer,Q'anjob'al
1319,42,2,Hombre,Español
1319,42,105,Hombre,Mam
1319,42,1,Hombre,Mopan
1319,42,1,Hombre,Q'anjob'al
1319,42,7,Mujer,Español
1319,42,1,Mujer,K'iche'
1319,42,167,Mujer,Mam
1320,42,5,Hombre,Español
1320,42,129,Hombre,Mam
1320,42,1,Mujer,Achí
1320,42,6,Mujer,Español
1320,42,133,Mujer,Mam
1321,42,50,Hombre,Español
1321,42,5,Hombre,Tektiteko
1321,42,44,Mujer,Español
1321,42,1,Mujer,Mam
1321,42,9,Mujer,Tektiteko
1322,42,7,Hombre,Akateko
1322,42,4,Hombre,Español
1322,42,34,Hombre,Jakalteko/Popti'
1322,42,14,Hombre,Mam
1322,42,11,Mujer,Akateko
1322,42,8,Mujer,Español
1322,42,60,Mujer,Jakalteko/Popti'
1322,42,14,Mujer,Mam
1322,42,1,Mujer,Q'anjob'al
1323,42,1,Hombre,Achí
1323,42,4,Hombre,Akateko
1323,42,17,Hombre,Español
1323,42,8,Hombre,Mam
1323,42,42,Hombre,Q'anjob'al
1323,42,2,Mujer,Akateko
1323,42,29,Mujer,Español
1323,42,7,Mujer,Mam
1323,42,54,Mujer,Q'anjob'al
1324,42,56,Hombre,Español
1324,42,1,Hombre,Garífuna
1324,42,1,Hombre,Jakalteko/Popti'
1324,42,10,Hombre,Mam
1324,42,73,Mujer,Español
1324,42,4,Mujer,Jakalteko/Popti'
1324,42,1,Mujer,K'iche'
1324,42,12,Mujer,Mam
1325,42,2,Hombre,Akateko
1325,42,1,Hombre,Español
1325,42,59,Hombre,Otro idioma
1325,42,1,Hombre,Q'anjob'al
1325,42,2,Mujer,Akateko
1325,42,76,Mujer,Otro idioma
1326,42,15,Hombre,Akateko
1326,42,11,Hombre,Chuj
1326,42,73,Hombre,Español
1326,42,2,Hombre,Jakalteko/Popti'
1326,42,1,Hombre,Kaqchiquel
1326,42,12,Hombre,Mam
1326,42,273,Hombre,Q'anjob'al
1326,42,16,Mujer,Akateko
1326,42,18,Mujer,Chuj
1326,42,88,Mujer,Español
1326,42,1,Mujer,Jakalteko/Popti'
1326,42,3,Mujer,K'iche'
1326,42,7,Mujer,Mam
1326,42,1,Mujer,Poqomchi'
1326,42,314,Mujer,Q'anjob'al
1327,42,32,Hombre,Awakateko
