MUNICIPIO,PCP7,Recuento de PCP1,PCP6||Sexo,PCP12||Autoidentificación
604,21,118,Mujer,Xinka
605,21,96,Hombre,Ladina (o)
605,21,5,Hombre,Maya
605,21,33,Hombre,Xinka
605,21,1,Mujer,Afrodescendiente/Creole/Afromestizo
605,21,1,Mujer,Extranjera (o)
605,21,111,Mujer,Ladina (o)
605,21,4,Mujer,Maya
605,21,24,Mujer,Xinka
606,21,4,Hombre,Extranjera (o)
606,21,225,Hombre,Ladina (o)
606,21,5,Hombre,Maya
606,21,4,Hombre,Xinka
606,21,4,Mujer,Extranjera (o)
606,21,203,Mujer,Ladina (o)
606,21,5,Mujer,Maya
606,21,1,Mujer,Xinka
607,21,1,Hombre,Afrodescendiente/Creole/Afromestizo
607,21,57,Hombre,Ladina (o)
607,21,31,Hombre,Xinka
607,21,57,Mujer,Ladina (o)
607,21,34,Mujer,Xinka
608,21,2,Hombre,Afrodescendiente/Creole/Afromestizo
608,21,1,Hombre,Extranjera (o)
608,21,1,Hombre,Garífuna
608,21,436,Hombre,Ladina (o)
608,21,5,Hombre,Maya
608,21,22,Hombre,Xinka
608,21,2,Mujer,Afrodescendiente/Creole/Afromestizo
608,21,2,Mujer,Extranjera (o)
608,21,1,Mujer,Garífuna
608,21,497,Mujer,Ladina (o)
608,21,16,Mujer,Maya
608,21,33,Mujer,Xinka
609,21,1,Hombre,Afrodescendiente/Creole/Afromestizo
609,21,2,Hombre,Extranjera (o)
609,21,245,Hombre,Ladina (o)
609,21,3,Hombre,Maya
609,21,4,Hombre,Xinka
609,21,286,Mujer,Ladina (o)
609,21,5,Mujer,Maya
609,21,5,Mujer,Xinka
610,21,206,Hombre,Ladina (o)
610,21,3,Hombre,Maya
610,21,13,Hombre,Xinka
610,21,204,Mujer,Ladina (o)
610,21,2,Mujer,Maya
610,21,14,Mujer,Xinka
611,21,1,Hombre,Afrodescendiente/Creole/Afromestizo
611,21,145,Hombre,Ladina (o)
611,21,4,Hombre,Maya
611,21,45,Hombre,Xinka
611,21,1,Mujer,Afrodescendiente/Creole/Afromestizo
611,21,1,Mujer,Extranjera (o)
611,21,145,Mujer,Ladina (o)
611,21,2,Mujer,Maya
611,21,40,Mujer,Xinka
612,21,1,Hombre,Garífuna
612,21,138,Hombre,Ladina (o)
612,21,6,Hombre,Maya
612,21,11,Hombre,Xinka
612,21,1,Mujer,Afrodescendiente/Creole/Afromestizo
612,21,139,Mujer,Ladina (o)
612,21,9,Mujer,Maya
612,21,5,Mujer,Xinka
613,21,1,Hombre,Garífuna
613,21,251,Hombre,Ladina (o)
613,21,2,Hombre,Maya
613,21,2,Hombre,Xinka
613,21,1,Mujer,Extranjera (o)
613,21,211,Mujer,Ladina (o)
613,21,9,Mujer,Maya
613,21,3,Mujer,Xinka
614,21,1,Hombre,Extranjera (o)
614,21,1,Hombre,Garífuna
614,21,183,Hombre,Ladina (o)
614,21,7,Hombre,Maya
614,21,154,Hombre,Xinka
614,21,1,Mujer,Extranjera (o)
614,21,2,Mujer,Garífuna
614,21,188,Mujer,Ladina (o)
614,21,11,Mujer,Maya
614,21,166,Mujer,Xinka
701,21,1,Hombre,Afrodescendiente/Creole/Afromestizo
701,21,1,Hombre,Garífuna
701,21,38,Hombre,Ladina (o)
701,21,729,Hombre,Maya
701,21,1,Hombre,Xinka
701,21,1,Mujer,Afrodescendiente/Creole/Afromestizo
701,21,49,Mujer,Ladina (o)
701,21,826,Mujer,Maya
702,21,1,Hombre,Ladina (o)
702,21,33,Hombre,Maya
702,21,43,Mujer,Maya
703,21,23,Hombre,Maya
703,21,43,Mujer,Maya
704,21,1,Hombre,Afrodescendiente/Creole/Afromestizo
704,21,3,Hombre,Ladina (o)
704,21,178,Hombre,Maya
704,21,2,Mujer,Afrodescendiente/Creole/Afromestizo
704,21,3,Mujer,Ladina (o)
704,21,226,Mujer,Maya
704,21,1,Mujer,Xinka
705,21,1,Hombre,Garífuna
705,21,644,Hombre,Maya
705,21,885,Mujer,Maya
706,21,1,Hombre,Garífuna
706,21,2,Hombre,Ladina (o)
706,21,440,Hombre,Maya
706,21,2,Mujer,Ladina (o)
706,21,679,Mujer,Maya
707,21,1,Hombre,Ladina (o)
707,21,78,Hombre,Maya
707,21,1,Mujer,Ladina (o)
707,21,106,Mujer,Maya
708,21,51,Hombre,Maya
708,21,67,Mujer,Maya
709,21,9,Hombre,Ladina (o)
709,21,95,Hombre,Maya
709,21,1,Mujer,Afrodescendiente/Creole/Afromestizo
709,21,1,Mujer,Garífuna
709,21,10,Mujer,Ladina (o)
709,21,127,Mujer,Maya
710,21,1,Hombre,Extranjera (o)
710,21,31,Hombre,Ladina (o)
710,21,111,Hombre,Maya
710,21,1,Mujer,Extranjera (o)
710,21,21,Mujer,Ladina (o)
710,21,111,Mujer,Maya
711,21,36,Hombre,Maya
711,21,33,Mujer,Maya
712,21,11,Hombre,Ladina (o)
712,21,99,Hombre,Maya
712,21,1,Mujer,Extranjera (o)
712,21,10,Mujer,Ladina (o)
712,21,128,Mujer,Maya
713,21,15,Hombre,Ladina (o)
713,21,291,Hombre,Maya
713,21,21,Mujer,Ladina (o)
713,21,280,Mujer,Maya
714,21,55,Hombre,Maya
714,21,61,Mujer,Maya
715,21,78,Hombre,Maya
715,21,65,Mujer,Maya
716,21,1,Hombre,Ladina (o)
716,21,17,Hombre,Maya
716,21,31,Mujer,Maya
717,21,97,Hombre,Maya
717,21,1,Mujer,Ladina (o)
717,21,129,Mujer,Maya
718,21,2,Hombre,Ladina (o)
718,21,76,Hombre,Maya
718,21,1,Mujer,Extranjera (o)
718,21,1,Mujer,Ladina (o)
718,21,110,Mujer,Maya
719,21,9,Hombre,Ladina (o)
719,21,365,Hombre,Maya
719,21,1,Mujer,Afrodescendiente/Creole/Afromestizo
719,21,1,Mujer,Extranjera (o)
719,21,9,Mujer,Ladina (o)
719,21,357,Mujer,Maya
601,22,1,Hombre,Garífuna
601,22,449,Hombre,Ladina (o)
601,22,9,Hombre,Maya
601,22,24,Hombre,Xinka
601,22,2,Mujer,Afrodescendiente/Creole/Afromestizo
601,22,1,Mujer,Garífuna
601,22,398,Mujer,Ladina (o)
601,22,7,Mujer,Maya
601,22,16,Mujer,Xinka
602,22,1,Hombre,Afrodescendiente/Creole/Afromestizo
602,22,3,Hombre,Extranjera (o)
602,22,1,Hombre,Garífuna
602,22,556,Hombre,Ladina (o)
602,22,16,Hombre,Maya
602,22,4,Hombre,Xinka
602,22,2,Mujer,Afrodescendiente/Creole/Afromestizo
602,22,2,Mujer,Extranjera (o)
602,22,561,Mujer,Ladina (o)
602,22,26,Mujer,Maya
602,22,10,Mujer,Xinka
603,22,1,Hombre,Extranjera (o)
603,22,1,Hombre,Garífuna
603,22,143,Hombre,Ladina (o)
603,22,4,Hombre,Maya
603,22,47,Hombre,Xinka
603,22,1,Mujer,Garífuna
603,22,162,Mujer,Ladina (o)
603,22,6,Mujer,Maya
603,22,57,Mujer,Xinka
604,22,1,Hombre,Garífuna
604,22,115,Hombre,Ladina (o)
604,22,1,Hombre,Maya
604,22,143,Hombre,Xinka
604,22,1,Mujer,Garífuna
604,22,137,Mujer,Ladina (o)
604,22,2,Mujer,Maya
604,22,147,Mujer,Xinka
605,22,2,Hombre,Afrodescendiente/Creole/Afromestizo
605,22,1,Hombre,Extranjera (o)
605,22,86,Hombre,Ladina (o)
605,22,3,Hombre,Maya
605,22,35,Hombre,Xinka
605,22,1,Mujer,Extranjera (o)
605,22,100,Mujer,Ladina (o)
605,22,2,Mujer,Maya
605,22,27,Mujer,Xinka
606,22,1,Hombre,Afrodescendiente/Creole/Afromestizo
606,22,1,Hombre,Extranjera (o)
606,22,231,Hombre,Ladina (o)
606,22,5,Hombre,Maya
606,22,3,Hombre,Xinka
606,22,249,Mujer,Ladina (o)
606,22,6,Mujer,Maya
606,22,3,Mujer,Xinka
607,22,65,Hombre,Ladina (o)
607,22,36,Hombre,Xinka
607,22,1,Mujer,Garífuna
607,22,70,Mujer,Ladina (o)
607,22,30,Mujer,Xinka
608,22,3,Hombre,Afrodescendiente/Creole/Afromestizo
608,22,2,Hombre,Extranjera (o)
608,22,484,Hombre,Ladina (o)
608,22,8,Hombre,Maya
608,22,35,Hombre,Xinka
608,22,3,Mujer,Afrodescendiente/Creole/Afromestizo
608,22,1,Mujer,Garífuna
608,22,511,Mujer,Ladina (o)
608,22,10,Mujer,Maya
608,22,31,Mujer,Xinka
609,22,1,Hombre,Afrodescendiente/Creole/Afromestizo
609,22,1,Hombre,Garífuna
609,22,304,Hombre,Ladina (o)
609,22,6,Hombre,Maya
609,22,13,Hombre,Xinka
609,22,1,Mujer,Afrodescendiente/Creole/Afromestizo
609,22,2,Mujer,Garífuna
609,22,262,Mujer,Ladina (o)
609,22,5,Mujer,Maya
609,22,7,Mujer,Xinka
610,22,1,Hombre,Garífuna
610,22,238,Hombre,Ladina (o)
610,22,7,Hombre,Maya
610,22,14,Hombre,Xinka
610,22,220,Mujer,Ladina (o)
610,22,8,Mujer,Maya
610,22,15,Mujer,Xinka
611,22,1,Hombre,Afrodescendiente/Creole/Afromestizo
611,22,2,Hombre,Extranjera (o)
611,22,169,Hombre,Ladina (o)
611,22,1,Hombre,Maya
611,22,39,Hombre,Xinka
611,22,155,Mujer,Ladina (o)
611,22,2,Mujer,Maya
611,22,41,Mujer,Xinka
612,22,1,Hombre,Extranjera (o)
612,22,177,Hombre,Ladina (o)
612,22,7,Hombre,Maya
612,22,2,Hombre,Xinka
612,22,152,Mujer,Ladina (o)
612,22,8,Mujer,Maya
612,22,10,Mujer,Xinka
613,22,1,Hombre,Garífuna
613,22,270,Hombre,Ladina (o)
613,22,4,Hombre,Maya
613,22,3,Hombre,Xinka
613,22,258,Mujer,Ladina (o)
613,22,4,Mujer,Maya
613,22,2,Mujer,Xinka
614,22,2,Hombre,Afrodescendiente/Creole/Afromestizo
614,22,207,Hombre,Ladina (o)
614,22,4,Hombre,Maya
614,22,164,Hombre,Xinka
614,22,2,Mujer,Afrodescendiente/Creole/Afromestizo
614,22,217,Mujer,Ladina (o)
614,22,9,Mujer,Maya
614,22,197,Mujer,Xinka
701,22,33,Hombre,Ladina (o)
701,22,874,Hombre,Maya
701,22,1,Mujer,Afrodescendiente/Creole/Afromestizo
701,22,48,Mujer,Ladina (o)
701,22,1006,Mujer,Maya
702,22,40,Hombre,Maya
702,22,45,Mujer,Maya
703,22,23,Hombre,Maya
703,22,1,Mujer,Ladina (o)
703,22,35,Mujer,Maya
704,22,1,Hombre,Afrodescendiente/Creole/Afromestizo
704,22,7,Hombre,Ladina (o)
704,22,235,Hombre,Maya
704,22,1,Mujer,Garífuna
704,22,6,Mujer,Ladina (o)
704,22,260,Mujer,Maya
705,22,1,Hombre,Afrodescendiente/Creole/Afromestizo
705,22,1,Hombre,Ladina (o)
705,22,679,Hombre,Maya
705,22,1,Mujer,Ladina (o)
705,22,903,Mujer,Maya
706,22,1,Hombre,Ladina (o)
706,22,479,Hombre,Maya
706,22,1,Mujer,Ladina (o)
706,22,688,Mujer,Maya
707,22,1,Hombre,Ladina (o)
707,22,131,Hombre,Maya
707,22,1,Mujer,Ladina (o)
707,22,109,Mujer,Maya
708,22,56,Hombre,Maya
708,22,73,Mujer,Maya
709,22,1,Hombre,Garífuna
709,22,8,Hombre,Ladina (o)
709,22,114,Hombre,Maya
709,22,17,Mujer,Ladina (o)
709,22,143,Mujer,Maya
710,22,35,Hombre,Ladina (o)
710,22,151,Hombre,Maya
710,22,4,Mujer,Extranjera (o)
710,22,31,Mujer,Ladina (o)
710,22,120,Mujer,Maya
711,22,38,Hombre,Maya
711,22,56,Mujer,Maya
712,22,7,Hombre,Ladina (o)
712,22,150,Hombre,Maya
712,22,1,Mujer,Extranjera (o)
712,22,11,Mujer,Ladina (o)
712,22,169,Mujer,Maya
713,22,1,Hombre,Afrodescendiente/Creole/Afromestizo
713,22,19,Hombre,Ladina (o)
713,22,333,Hombre,Maya
713,22,20,Mujer,Ladina (o)
713,22,319,Mujer,Maya
714,22,55,Hombre,Maya
714,22,66,Mujer,Maya
715,22,77,Hombre,Maya
715,22,98,Mujer,Maya
716,22,28,Hombre,Maya
716,22,1,Mujer,Ladina (o)
716,22,42,Mujer,Maya
717,22,2,Hombre,Garífuna
717,22,1,Hombre,Ladina (o)
717,22,120,Hombre,Maya
717,22,1,Mujer,Ladina (o)
717,22,125,Mujer,Maya
718,22,3,Hombre,Ladina (o)
718,22,113,Hombre,Maya
718,22,2,Mujer,Garífuna
718,22,1,Mujer,Ladina (o)
718,22,98,Mujer,Maya
719,22,1,Hombre,Garífuna
719,22,8,Hombre,Ladina (o)
719,22,475,Hombre,Maya
719,22,3,Mujer,Garífuna
719,22,10,Mujer,Ladina (o)
719,22,480,Mujer,Maya
601,23,1,Hombre,Garífuna
601,23,398,Hombre,Ladina (o)
601,23,18,Hombre,Maya
601,23,21,Hombre,Xinka
601,23,1,Mujer,Afrodescendiente/Creole/Afromestizo
601,23,396,Mujer,Ladina (o)
601,23,10,Mujer,Maya
601,23,16,Mujer,Xinka
602,23,1,Hombre,Extranjera (o)
602,23,2,Hombre,Garífuna
602,23,600,Hombre,Ladina (o)
602,23,9,Hombre,Maya
602,23,9,Hombre,Xinka
602,23,2,Mujer,Afrodescendiente/Creole/Afromestizo
602,23,1,Mujer,Extranjera (o)
602,23,580,Mujer,Ladina (o)
602,23,25,Mujer,Maya
602,23,6,Mujer,Xinka
603,23,3,Hombre,Afrodescendiente/Creole/Afromestizo
603,23,3,Hombre,Extranjera (o)
603,23,2,Hombre,Garífuna
603,23,138,Hombre,Ladina (o)
603,23,7,Hombre,Maya
603,23,45,Hombre,Xinka
603,23,2,Mujer,Extranjera (o)
603,23,1,Mujer,Garífuna
603,23,164,Mujer,Ladina (o)
603,23,9,Mujer,Maya
603,23,47,Mujer,Xinka
604,23,97,Hombre,Ladina (o)
604,23,3,Hombre,Maya
604,23,110,Hombre,Xinka
604,23,1,Mujer,Extranjera (o)
604,23,1,Mujer,Garífuna
604,23,127,Mujer,Ladina (o)
604,23,7,Mujer,Maya
604,23,156,Mujer,Xinka
605,23,1,Hombre,Afrodescendiente/Creole/Afromestizo
605,23,1,Hombre,Extranjera (o)
605,23,86,Hombre,Ladina (o)
605,23,2,Hombre,Maya
605,23,37,Hombre,Xinka
605,23,107,Mujer,Ladina (o)
605,23,3,Mujer,Maya
605,23,28,Mujer,Xinka
606,23,1,Hombre,Afrodescendiente/Creole/Afromestizo
606,23,3,Hombre,Extranjera (o)
606,23,231,Hombre,Ladina (o)
606,23,7,Hombre,Maya
606,23,1,Hombre,Xinka
606,23,1,Mujer,Afrodescendiente/Creole/Afromestizo
606,23,5,Mujer,Extranjera (o)
606,23,189,Mujer,Ladina (o)
606,23,4,Mujer,Maya
606,23,5,Mujer,Xinka
607,23,1,Hombre,Garífuna
607,23,58,Hombre,Ladina (o)
607,23,31,Hombre,Xinka
607,23,64,Mujer,Ladina (o)
607,23,2,Mujer,Maya
607,23,30,Mujer,Xinka
608,23,2,Hombre,Extranjera (o)
608,23,432,Hombre,Ladina (o)
608,23,12,Hombre,Maya
608,23,27,Hombre,Xinka
608,23,1,Mujer,Afrodescendiente/Creole/Afromestizo
608,23,3,Mujer,Extranjera (o)
608,23,1,Mujer,Garífuna
608,23,471,Mujer,Ladina (o)
608,23,9,Mujer,Maya
608,23,29,Mujer,Xinka
609,23,229,Hombre,Ladina (o)
609,23,5,Hombre,Maya
609,23,3,Hombre,Xinka
609,23,291,Mujer,Ladina (o)
609,23,8,Mujer,Maya
609,23,4,Mujer,Xinka
610,23,203,Hombre,Ladina (o)
610,23,5,Hombre,Maya
610,23,21,Hombre,Xinka
610,23,216,Mujer,Ladina (o)
610,23,6,Mujer,Maya
610,23,20,Mujer,Xinka
611,23,1,Hombre,Afrodescendiente/Creole/Afromestizo
611,23,1,Hombre,Extranjera (o)
611,23,144,Hombre,Ladina (o)
611,23,3,Hombre,Maya
611,23,33,Hombre,Xinka
611,23,3,Mujer,Afrodescendiente/Creole/Afromestizo
611,23,1,Mujer,Garífuna
611,23,145,Mujer,Ladina (o)
611,23,1,Mujer,Maya
611,23,32,Mujer,Xinka
612,23,1,Hombre,Extranjera (o)
612,23,156,Hombre,Ladina (o)
612,23,6,Hombre,Maya
612,23,6,Hombre,Xinka
612,23,1,Mujer,Extranjera (o)
612,23,132,Mujer,Ladina (o)
612,23,5,Mujer,Maya
612,23,8,Mujer,Xinka
613,23,1,Hombre,Garífuna
613,23,251,Hombre,Ladina (o)
613,23,1,Hombre,Maya
613,23,2,Hombre,Xinka
613,23,237,Mujer,Ladina (o)
613,23,4,Mujer,Maya
613,23,2,Mujer,Xinka
614,23,1,Hombre,Afrodescendiente/Creole/Afromestizo
614,23,1,Hombre,Garífuna
614,23,190,Hombre,Ladina (o)
614,23,5,Hombre,Maya
614,23,166,Hombre,Xinka
614,23,1,Mujer,Garífuna
614,23,203,Mujer,Ladina (o)
614,23,11,Mujer,Maya
614,23,177,Mujer,Xinka
701,23,2,Hombre,Afrodescendiente/Creole/Afromestizo
701,23,1,Hombre,Garífuna
701,23,38,Hombre,Ladina (o)
701,23,839,Hombre,Maya
701,23,1,Mujer,Afrodescendiente/Creole/Afromestizo
701,23,1,Mujer,Garífuna
701,23,54,Mujer,Ladina (o)
701,23,994,Mujer,Maya
702,23,43,Hombre,Maya
702,23,51,Mujer,Maya
703,23,21,Hombre,Maya
703,23,1,Mujer,Ladina (o)
703,23,32,Mujer,Maya
704,23,2,Hombre,Afrodescendiente/Creole/Afromestizo
704,23,7,Hombre,Ladina (o)
704,23,179,Hombre,Maya
704,23,1,Mujer,Afrodescendiente/Creole/Afromestizo
704,23,5,Mujer,Ladina (o)
704,23,232,Mujer,Maya
705,23,642,Hombre,Maya
705,23,1,Mujer,Garífuna
705,23,2,Mujer,Ladina (o)
705,23,854,Mujer,Maya
706,23,454,Hombre,Maya
706,23,2,Mujer,Ladina (o)
706,23,659,Mujer,Maya
707,23,2,Hombre,Ladina (o)
707,23,94,Hombre,Maya
707,23,1,Mujer,Afrodescendiente/Creole/Afromestizo
707,23,119,Mujer,Maya
708,23,62,Hombre,Maya
708,23,1,Mujer,Ladina (o)
708,23,69,Mujer,Maya
709,23,6,Hombre,Ladina (o)
709,23,104,Hombre,Maya
709,23,1,Mujer,Afrodescendiente/Creole/Afromestizo
709,23,1,Mujer,Extranjera (o)
709,23,11,Mujer,Ladina (o)
709,23,156,Mujer,Maya
710,23,2,Hombre,Extranjera (o)
710,23,26,Hombre,Ladina (o)
710,23,137,Hombre,Maya
710,23,26,Mujer,Ladina (o)
710,23,132,Mujer,Maya
711,23,45,Hombre,Maya
711,23,33,Mujer,Maya
712,23,7,Hombre,Ladina (o)
712,23,104,Hombre,Maya
712,23,3,Mujer,Ladina (o)
712,23,149,Mujer,Maya
713,23,20,Hombre,Ladina (o)
713,23,283,Hombre,Maya
713,23,1,Mujer,Extranjera (o)
713,23,2,Mujer,Garífuna
713,23,18,Mujer,Ladina (o)
713,23,315,Mujer,Maya
714,23,64,Hombre,Maya
714,23,66,Mujer,Maya
714,23,1,Mujer,Xinka
715,23,81,Hombre,Maya
715,23,1,Mujer,Garífuna
715,23,84,Mujer,Maya
716,23,30,Hombre,Maya
716,23,1,Mujer,Ladina (o)
716,23,31,Mujer,Maya
717,23,3,Hombre,Afrodescendiente/Creole/Afromestizo
717,23,141,Hombre,Maya
717,23,1,Mujer,Ladina (o)
717,23,114,Mujer,Maya
718,23,1,Hombre,Garífuna
718,23,89,Hombre,Maya
718,23,1,Mujer,Extranjera (o)
718,23,1,Mujer,Ladina (o)
718,23,100,Mujer,Maya
719,23,2,Hombre,Garífuna
719,23,9,Hombre,Ladina (o)
719,23,437,Hombre,Maya
719,23,1,Mujer,Extranjera (o)
719,23,9,Mujer,Ladina (o)
719,23,495,Mujer,Maya
601,24,1,Hombre,Afrodescendiente/Creole/Afromestizo
601,24,2,Hombre,Extranjera (o)
601,24,2,Hombre,Garífuna
601,24,385,Hombre,Ladina (o)
601,24,14,Hombre,Maya
601,24,6,Hombre,Xinka
601,24,1,Mujer,Garífuna
601,24,363,Mujer,Ladina (o)
601,24,7,Mujer,Maya
601,24,12,Mujer,Xinka
602,24,1,Hombre,Afrodescendiente/Creole/Afromestizo
602,24,558,Hombre,Ladina (o)
602,24,27,Hombre,Maya
602,24,2,Hombre,Xinka
602,24,1,Mujer,Afrodescendiente/Creole/Afromestizo
602,24,1,Mujer,Garífuna
602,24,545,Mujer,Ladina (o)
602,24,19,Mujer,Maya
602,24,4,Mujer,Xinka
603,24,2,Hombre,Afrodescendiente/Creole/Afromestizo
603,24,110,Hombre,Ladina (o)
603,24,2,Hombre,Maya
603,24,36,Hombre,Xinka
603,24,4,Mujer,Extranjera (o)
603,24,147,Mujer,Ladina (o)
603,24,1,Mujer,Maya
603,24,41,Mujer,Xinka
604,24,1,Hombre,Extranjera (o)
604,24,96,Hombre,Ladina (o)
604,24,3,Hombre,Maya
604,24,110,Hombre,Xinka
604,24,2,Mujer,Garífuna
604,24,113,Mujer,Ladina (o)
604,24,1,Mujer,Maya
604,24,134,Mujer,Xinka
605,24,1,Hombre,Afrodescendiente/Creole/Afromestizo
605,24,2,Hombre,Garífuna
605,24,71,Hombre,Ladina (o)
605,24,1,Hombre,Maya
605,24,22,Hombre,Xinka
605,24,1,Mujer,Afrodescendiente/Creole/Afromestizo
605,24,81,Mujer,Ladina (o)
605,24,2,Mujer,Maya
605,24,27,Mujer,Xinka
606,24,3,Hombre,Extranjera (o)
606,24,198,Hombre,Ladina (o)
606,24,3,Hombre,Maya
606,24,1,Hombre,Xinka
606,24,5,Mujer,Extranjera (o)
606,24,213,Mujer,Ladina (o)
606,24,2,Mujer,Maya
606,24,3,Mujer,Xinka
607,24,71,Hombre,Ladina (o)
607,24,22,Hombre,Xinka
607,24,1,Mujer,Garífuna
607,24,56,Mujer,Ladina (o)
607,24,2,Mujer,Maya
607,24,22,Mujer,Xinka
608,24,4,Hombre,Afrodescendiente/Creole/Afromestizo
608,24,2,Hombre,Extranjera (o)
608,24,1,Hombre,Garífuna
608,24,397,Hombre,Ladina (o)
608,24,11,Hombre,Maya
608,24,21,Hombre,Xinka
608,24,2,Mujer,Afrodescendiente/Creole/Afromestizo
608,24,1,Mujer,Extranjera (o)
608,24,425,Mujer,Ladina (o)
608,24,9,Mujer,Maya
608,24,29,Mujer,Xinka
609,24,243,Hombre,Ladina (o)
609,24,5,Hombre,Maya
609,24,5,Hombre,Xinka
609,24,1,Mujer,Garífuna
609,24,247,Mujer,Ladina (o)
609,24,3,Mujer,Xinka
610,24,190,Hombre,Ladina (o)
610,24,7,Hombre,Maya
610,24,13,Hombre,Xinka
610,24,1,Mujer,Garífuna
610,24,189,Mujer,Ladina (o)
610,24,4,Mujer,Maya
610,24,18,Mujer,Xinka
611,24,1,Hombre,Afrodescendiente/Creole/Afromestizo
611,24,1,Hombre,Extranjera (o)
611,24,1,Hombre,Garífuna
611,24,119,Hombre,Ladina (o)
611,24,2,Hombre,Maya
611,24,46,Hombre,Xinka
611,24,144,Mujer,Ladina (o)
611,24,4,Mujer,Maya
611,24,32,Mujer,Xinka
612,24,2,Hombre,Extranjera (o)
612,24,1,Hombre,Garífuna
612,24,156,Hombre,Ladina (o)
612,24,6,Hombre,Maya
612,24,4,Hombre,Xinka
612,24,1,Mujer,Garífuna
612,24,116,Mujer,Ladina (o)
612,24,7,Mujer,Maya
612,24,3,Mujer,Xinka
613,24,217,Hombre,Ladina (o)
613,24,6,Hombre,Maya
613,24,2,Mujer,Garífuna
613,24,205,Mujer,Ladina (o)
613,24,7,Mujer,Maya
613,24,3,Mujer,Xinka
614,24,2,Hombre,Afrodescendiente/Creole/Afromestizo
614,24,1,Hombre,Garífuna
614,24,150,Hombre,Ladina (o)
614,24,10,Hombre,Maya
614,24,146,Hombre,Xinka
614,24,4,Mujer,Afrodescendiente/Creole/Afromestizo
614,24,1,Mujer,Garífuna
614,24,202,Mujer,Ladina (o)
614,24,7,Mujer,Maya
614,24,158,Mujer,Xinka
701,24,33,Hombre,Ladina (o)
701,24,755,Hombre,Maya
701,24,1,Mujer,Afrodescendiente/Creole/Afromestizo
701,24,38,Mujer,Ladina (o)
701,24,847,Mujer,Maya
702,24,22,Hombre,Maya
702,24,3,Mujer,Ladina (o)
702,24,31,Mujer,Maya
703,24,1,Hombre,Ladina (o)
703,24,28,Hombre,Maya
703,24,19,Mujer,Maya
704,24,4,Hombre,Ladina (o)
704,24,177,Hombre,Maya
704,24,1,Mujer,Afrodescendiente/Creole/Afromestizo
704,24,3,Mujer,Ladina (o)
704,24,213,Mujer,Maya
705,24,2,Hombre,Garífuna
705,24,1,Hombre,Ladina (o)
705,24,612,Hombre,Maya
705,24,3,Mujer,Ladina (o)
705,24,844,Mujer,Maya
706,24,2,Hombre,Garífuna
706,24,435,Hombre,Maya
706,24,640,Mujer,Maya
707,24,79,Hombre,Maya
707,24,1,Mujer,Extranjera (o)
707,24,86,Mujer,Maya
708,24,55,Hombre,Maya
708,24,1,Mujer,Ladina (o)
708,24,69,Mujer,Maya
709,24,1,Hombre,Afrodescendiente/Creole/Afromestizo
709,24,1,Hombre,Garífuna
709,24,7,Hombre,Ladina (o)
709,24,116,Hombre,Maya
709,24,10,Mujer,Ladina (o)
709,24,135,Mujer,Maya
710,24,1,Hombre,Extranjera (o)
710,24,28,Hombre,Ladina (o)
710,24,98,Hombre,Maya
710,24,1,Mujer,Extranjera (o)
710,24,32,Mujer,Ladina (o)
710,24,124,Mujer,Maya
711,24,39,Hombre,Maya
711,24,41,Mujer,Maya
712,24,8,Hombre,Ladina (o)
712,24,103,Hombre,Maya
712,24,1,Mujer,Extranjera (o)
712,24,4,Mujer,Ladina (o)
712,24,143,Mujer,Maya
713,24,13,Hombre,Ladina (o)
713,24,261,Hombre,Maya
713,24,1,Mujer,Afrodescendiente/Creole/Afromestizo
713,24,19,Mujer,Ladina (o)
713,24,259,Mujer,Maya
714,24,52,Hombre,Maya
714,24,63,Mujer,Maya
715,24,80,Hombre,Maya
715,24,58,Mujer,Maya
716,24,37,Hombre,Maya
716,24,29,Mujer,Maya
717,24,126,Hombre,Maya
717,24,1,Mujer,Garífuna
717,24,118,Mujer,Maya
718,24,1,Hombre,Ladina (o)
718,24,103,Hombre,Maya
718,24,1,Mujer,Extranjera (o)
718,24,2,Mujer,Garífuna
718,24,2,Mujer,Ladina (o)
718,24,84,Mujer,Maya
719,24,1,Hombre,Afrodescendiente/Creole/Afromestizo
719,24,10,Hombre,Ladina (o)
719,24,405,Hombre,Maya
719,24,1,Mujer,Garífuna
719,24,16,Mujer,Ladina (o)
719,24,435,Mujer,Maya
601,25,1,Hombre,Extranjera (o)
601,25,1,Hombre,Garífuna
601,25,403,Hombre,Ladina (o)
601,25,12,Hombre,Maya
601,25,22,Hombre,Xinka
601,25,1,Mujer,Extranjera (o)
601,25,385,Mujer,Ladina (o)
601,25,13,Mujer,Maya
601,25,17,Mujer,Xinka
602,25,1,Hombre,Afrodescendiente/Creole/Afromestizo
602,25,1,Hombre,Extranjera (o)
602,25,522,Hombre,Ladina (o)
602,25,20,Hombre,Maya
602,25,9,Hombre,Xinka
602,25,2,Mujer,Afrodescendiente/Creole/Afromestizo
602,25,1,Mujer,Extranjera (o)
602,25,2,Mujer,Garífuna
602,25,529,Mujer,Ladina (o)
602,25,15,Mujer,Maya
602,25,5,Mujer,Xinka
603,25,1,Hombre,Afrodescendiente/Creole/Afromestizo
603,25,127,Hombre,Ladina (o)
603,25,4,Hombre,Maya
603,25,34,Hombre,Xinka
603,25,3,Mujer,Extranjera (o)
603,25,2,Mujer,Garífuna
