Id_Dep,Id_Mun,Departamento,Municipio,Grupo Edad,Pobl. Grupo Edad
12,1204,San Marcos,Comitancillo,25 - 29,3767
12,1204,San Marcos,Comitancillo,30 - 34,3037
12,1204,San Marcos,Comitancillo,35 - 39,2808
12,1204,San Marcos,Comitancillo,40 - 44,2441
12,1204,San Marcos,Comitancillo,45 - 49,2198
12,1204,San Marcos,Comitancillo,5 - 9,8570
12,1204,San Marcos,Comitancillo,50 - 54,1664
12,1204,San Marcos,Comitancillo,55 - 59,1447
12,1204,San Marcos,Comitancillo,60 - 64,1213
12,1204,San Marcos,Comitancillo,65 - 69,1069
12,1204,San Marcos,Comitancillo,70  - 74,726
12,1204,San Marcos,Comitancillo,75 - 79,500
12,1204,San Marcos,Comitancillo,80 - 84,344
12,1204,San Marcos,Comitancillo,85 - 89,175
12,1204,San Marcos,Comitancillo,90  - 94,69
12,1204,San Marcos,Comitancillo,95 - 99,17
12,1205,San Marcos,San Miguel Ixtahuacán,0 - 4,7288
12,1205,San Marcos,San Miguel Ixtahuacán,10 - 14,6525
12,1205,San Marcos,San Miguel Ixtahuacán,100 o más,4
12,1205,San Marcos,San Miguel Ixtahuacán,15 - 19,5647
12,1205,San Marcos,San Miguel Ixtahuacán,20 - 24,3888
12,1205,San Marcos,San Miguel Ixtahuacán,25 - 29,2985
12,1205,San Marcos,San Miguel Ixtahuacán,30 - 34,2406
12,1205,San Marcos,San Miguel Ixtahuacán,35 - 39,2308
12,1205,San Marcos,San Miguel Ixtahuacán,40 - 44,1921
12,1205,San Marcos,San Miguel Ixtahuacán,45 - 49,1627
12,1205,San Marcos,San Miguel Ixtahuacán,5 - 9,7219
12,1205,San Marcos,San Miguel Ixtahuacán,50 - 54,1212
12,1205,San Marcos,San Miguel Ixtahuacán,55 - 59,1045
12,1205,San Marcos,San Miguel Ixtahuacán,60 - 64,897
12,1205,San Marcos,San Miguel Ixtahuacán,65 - 69,785
12,1205,San Marcos,San Miguel Ixtahuacán,70  - 74,610
12,1205,San Marcos,San Miguel Ixtahuacán,75 - 79,404
12,1205,San Marcos,San Miguel Ixtahuacán,80 - 84,272
12,1205,San Marcos,San Miguel Ixtahuacán,85 - 89,182
12,1205,San Marcos,San Miguel Ixtahuacán,90  - 94,62
12,1205,San Marcos,San Miguel Ixtahuacán,95 - 99,14
12,1206,San Marcos,Concepción Tutuapa,0 - 4,10805
12,1206,San Marcos,Concepción Tutuapa,10 - 14,8744
12,1206,San Marcos,Concepción Tutuapa,100 o más,7
12,1206,San Marcos,Concepción Tutuapa,15 - 19,7890
12,1206,San Marcos,Concepción Tutuapa,20 - 24,5802
12,1206,San Marcos,Concepción Tutuapa,25 - 29,4382
12,1206,San Marcos,Concepción Tutuapa,30 - 34,3481
12,1206,San Marcos,Concepción Tutuapa,35 - 39,3623
12,1206,San Marcos,Concepción Tutuapa,40 - 44,2759
12,1206,San Marcos,Concepción Tutuapa,45 - 49,2338
12,1206,San Marcos,Concepción Tutuapa,5 - 9,9774
12,1206,San Marcos,Concepción Tutuapa,50 - 54,1999
12,1206,San Marcos,Concepción Tutuapa,55 - 59,1757
12,1206,San Marcos,Concepción Tutuapa,60 - 64,1495
12,1206,San Marcos,Concepción Tutuapa,65 - 69,1162
12,1206,San Marcos,Concepción Tutuapa,70  - 74,874
12,1206,San Marcos,Concepción Tutuapa,75 - 79,601
12,1206,San Marcos,Concepción Tutuapa,80 - 84,360
12,1206,San Marcos,Concepción Tutuapa,85 - 89,202
12,1206,San Marcos,Concepción Tutuapa,90  - 94,64
12,1206,San Marcos,Concepción Tutuapa,95 - 99,29
12,1207,San Marcos,Tacaná,0 - 4,9589
12,1207,San Marcos,Tacaná,10 - 14,9984
12,1207,San Marcos,Tacaná,100 o más,28
12,1207,San Marcos,Tacaná,15 - 19,8818
12,1207,San Marcos,Tacaná,20 - 24,6489
12,1207,San Marcos,Tacaná,25 - 29,5282
12,1207,San Marcos,Tacaná,30 - 34,4122
12,1207,San Marcos,Tacaná,35 - 39,4052
12,1207,San Marcos,Tacaná,40 - 44,3348
12,1207,San Marcos,Tacaná,45 - 49,2999
12,1207,San Marcos,Tacaná,5 - 9,10197
12,1207,San Marcos,Tacaná,50 - 54,2536
12,1207,San Marcos,Tacaná,55 - 59,2145
12,1207,San Marcos,Tacaná,60 - 64,1774
12,1207,San Marcos,Tacaná,65 - 69,1449
12,1207,San Marcos,Tacaná,70  - 74,1103
12,1207,San Marcos,Tacaná,75 - 79,777
12,1207,San Marcos,Tacaná,80 - 84,526
12,1207,San Marcos,Tacaná,85 - 89,338
12,1207,San Marcos,Tacaná,90  - 94,155
12,1207,San Marcos,Tacaná,95 - 99,77
12,1208,San Marcos,Sibinal,0 - 4,2034
12,1208,San Marcos,Sibinal,10 - 14,2222
12,1208,San Marcos,Sibinal,100 o más,4
12,1208,San Marcos,Sibinal,15 - 19,2000
12,1208,San Marcos,Sibinal,20 - 24,1293
12,1208,San Marcos,Sibinal,25 - 29,975
12,1208,San Marcos,Sibinal,30 - 34,775
12,1208,San Marcos,Sibinal,35 - 39,810
12,1208,San Marcos,Sibinal,40 - 44,665
12,1208,San Marcos,Sibinal,45 - 49,599
12,1208,San Marcos,Sibinal,5 - 9,2128
12,1208,San Marcos,Sibinal,50 - 54,489
12,1208,San Marcos,Sibinal,55 - 59,403
12,1208,San Marcos,Sibinal,60 - 64,326
12,1208,San Marcos,Sibinal,65 - 69,319
12,1208,San Marcos,Sibinal,70  - 74,236
12,1208,San Marcos,Sibinal,75 - 79,216
12,1208,San Marcos,Sibinal,80 - 84,115
12,1208,San Marcos,Sibinal,85 - 89,87
12,1208,San Marcos,Sibinal,90  - 94,25
12,1208,San Marcos,Sibinal,95 - 99,12
12,1209,San Marcos,Tajumulco,0 - 4,7674
12,1209,San Marcos,Tajumulco,10 - 14,6642
12,1209,San Marcos,Tajumulco,100 o más,8
12,1209,San Marcos,Tajumulco,15 - 19,6148
12,1209,San Marcos,Tajumulco,20 - 24,4150
12,1209,San Marcos,Tajumulco,25 - 29,3344
12,1209,San Marcos,Tajumulco,30 - 34,2617
12,1209,San Marcos,Tajumulco,35 - 39,2771
12,1209,San Marcos,Tajumulco,40 - 44,2104
12,1209,San Marcos,Tajumulco,45 - 49,2001
12,1209,San Marcos,Tajumulco,5 - 9,7006
12,1209,San Marcos,Tajumulco,50 - 54,1619
12,1209,San Marcos,Tajumulco,55 - 59,1285
12,1209,San Marcos,Tajumulco,60 - 64,1084
12,1209,San Marcos,Tajumulco,65 - 69,937
12,1209,San Marcos,Tajumulco,70  - 74,602
12,1209,San Marcos,Tajumulco,75 - 79,409
12,1209,San Marcos,Tajumulco,80 - 84,277
12,1209,San Marcos,Tajumulco,85 - 89,162
12,1209,San Marcos,Tajumulco,90  - 94,43
12,1209,San Marcos,Tajumulco,95 - 99,24
12,1210,San Marcos,Tejutla,0 - 4,5420
12,1210,San Marcos,Tejutla,10 - 14,4687
12,1210,San Marcos,Tejutla,100 o más,5
12,1210,San Marcos,Tejutla,15 - 19,4356
12,1210,San Marcos,Tejutla,20 - 24,3488
12,1210,San Marcos,Tejutla,25 - 29,2847
12,1210,San Marcos,Tejutla,30 - 34,2187
12,1210,San Marcos,Tejutla,35 - 39,1964
12,1210,San Marcos,Tejutla,40 - 44,1565
12,1210,San Marcos,Tejutla,45 - 49,1400
12,1210,San Marcos,Tejutla,5 - 9,5065
12,1210,San Marcos,Tejutla,50 - 54,1296
12,1210,San Marcos,Tejutla,55 - 59,1042
12,1210,San Marcos,Tejutla,60 - 64,924
12,1210,San Marcos,Tejutla,65 - 69,767
12,1210,San Marcos,Tejutla,70  - 74,570
12,1210,San Marcos,Tejutla,75 - 79,480
12,1210,San Marcos,Tejutla,80 - 84,307
12,1210,San Marcos,Tejutla,85 - 89,197
12,1210,San Marcos,Tejutla,90  - 94,77
12,1210,San Marcos,Tejutla,95 - 99,25
12,1211,San Marcos,San Rafael Pie de la Cuesta,0 - 4,1826
12,1211,San Marcos,San Rafael Pie de la Cuesta,10 - 14,1929
12,1211,San Marcos,San Rafael Pie de la Cuesta,100 o más,0
12,1211,San Marcos,San Rafael Pie de la Cuesta,15 - 19,1769
12,1211,San Marcos,San Rafael Pie de la Cuesta,20 - 24,1690
12,1211,San Marcos,San Rafael Pie de la Cuesta,25 - 29,1359
12,1211,San Marcos,San Rafael Pie de la Cuesta,30 - 34,1170
12,1211,San Marcos,San Rafael Pie de la Cuesta,35 - 39,1070
12,1211,San Marcos,San Rafael Pie de la Cuesta,40 - 44,847
12,1211,San Marcos,San Rafael Pie de la Cuesta,45 - 49,672
12,1211,San Marcos,San Rafael Pie de la Cuesta,5 - 9,1894
12,1211,San Marcos,San Rafael Pie de la Cuesta,50 - 54,647
12,1211,San Marcos,San Rafael Pie de la Cuesta,55 - 59,593
12,1211,San Marcos,San Rafael Pie de la Cuesta,60 - 64,481
12,1211,San Marcos,San Rafael Pie de la Cuesta,65 - 69,391
12,1211,San Marcos,San Rafael Pie de la Cuesta,70  - 74,305
12,1211,San Marcos,San Rafael Pie de la Cuesta,75 - 79,205
12,1211,San Marcos,San Rafael Pie de la Cuesta,80 - 84,156
12,1211,San Marcos,San Rafael Pie de la Cuesta,85 - 89,89
12,1211,San Marcos,San Rafael Pie de la Cuesta,90  - 94,34
12,1211,San Marcos,San Rafael Pie de la Cuesta,95 - 99,12
12,1212,San Marcos,Nuevo Progreso,0 - 4,3404
12,1212,San Marcos,Nuevo Progreso,10 - 14,3697
12,1212,San Marcos,Nuevo Progreso,100 o más,2
12,1212,San Marcos,Nuevo Progreso,15 - 19,3702
12,1212,San Marcos,Nuevo Progreso,20 - 24,2738
12,1212,San Marcos,Nuevo Progreso,25 - 29,2186
12,1212,San Marcos,Nuevo Progreso,30 - 34,1754
12,1212,San Marcos,Nuevo Progreso,35 - 39,1638
12,1212,San Marcos,Nuevo Progreso,40 - 44,1358
12,1212,San Marcos,Nuevo Progreso,45 - 49,1189
12,1212,San Marcos,Nuevo Progreso,5 - 9,3537
12,1212,San Marcos,Nuevo Progreso,50 - 54,1098
12,1212,San Marcos,Nuevo Progreso,55 - 59,931
12,1212,San Marcos,Nuevo Progreso,60 - 64,817
12,1212,San Marcos,Nuevo Progreso,65 - 69,662
12,1212,San Marcos,Nuevo Progreso,70  - 74,502
12,1212,San Marcos,Nuevo Progreso,75 - 79,339
12,1212,San Marcos,Nuevo Progreso,80 - 84,268
12,1212,San Marcos,Nuevo Progreso,85 - 89,168
12,1212,San Marcos,Nuevo Progreso,90  - 94,65
12,1212,San Marcos,Nuevo Progreso,95 - 99,12
12,1213,San Marcos,El Tumbador,0 - 4,5256
12,1213,San Marcos,El Tumbador,10 - 14,5018
12,1213,San Marcos,El Tumbador,100 o más,3
12,1213,San Marcos,El Tumbador,15 - 19,5076
12,1213,San Marcos,El Tumbador,20 - 24,4330
12,1213,San Marcos,El Tumbador,25 - 29,3483
12,1213,San Marcos,El Tumbador,30 - 34,2745
12,1213,San Marcos,El Tumbador,35 - 39,2442
12,1213,San Marcos,El Tumbador,40 - 44,1982
12,1213,San Marcos,El Tumbador,45 - 49,1660
12,1213,San Marcos,El Tumbador,5 - 9,5214
12,1213,San Marcos,El Tumbador,50 - 54,1545
12,1213,San Marcos,El Tumbador,55 - 59,1440
12,1213,San Marcos,El Tumbador,60 - 64,1120
12,1213,San Marcos,El Tumbador,65 - 69,961
12,1213,San Marcos,El Tumbador,70  - 74,733
12,1213,San Marcos,El Tumbador,75 - 79,593
12,1213,San Marcos,El Tumbador,80 - 84,430
12,1213,San Marcos,El Tumbador,85 - 89,248
12,1213,San Marcos,El Tumbador,90  - 94,88
12,1213,San Marcos,El Tumbador,95 - 99,28
12,1214,San Marcos,El Rodeo,0 - 4,2034
12,1214,San Marcos,El Rodeo,10 - 14,1974
12,1214,San Marcos,El Rodeo,100 o más,2
12,1214,San Marcos,El Rodeo,15 - 19,2024
12,1214,San Marcos,El Rodeo,20 - 24,1839
12,1214,San Marcos,El Rodeo,25 - 29,1403
12,1214,San Marcos,El Rodeo,30 - 34,1138
12,1214,San Marcos,El Rodeo,35 - 39,950
12,1214,San Marcos,El Rodeo,40 - 44,788
12,1214,San Marcos,El Rodeo,45 - 49,680
12,1214,San Marcos,El Rodeo,5 - 9,2034
12,1214,San Marcos,El Rodeo,50 - 54,609
12,1214,San Marcos,El Rodeo,55 - 59,564
12,1214,San Marcos,El Rodeo,60 - 64,498
12,1214,San Marcos,El Rodeo,65 - 69,415
12,1214,San Marcos,El Rodeo,70  - 74,333
12,1214,San Marcos,El Rodeo,75 - 79,240
12,1214,San Marcos,El Rodeo,80 - 84,190
12,1214,San Marcos,El Rodeo,85 - 89,105
12,1214,San Marcos,El Rodeo,90  - 94,51
12,1214,San Marcos,El Rodeo,95 - 99,10
12,1215,San Marcos,Malacatán,0 - 4,10943
12,1215,San Marcos,Malacatán,10 - 14,10609
12,1215,San Marcos,Malacatán,100 o más,11
12,1215,San Marcos,Malacatán,15 - 19,10975
12,1215,San Marcos,Malacatán,20 - 24,9337
12,1215,San Marcos,Malacatán,25 - 29,7490
12,1215,San Marcos,Malacatán,30 - 34,5963
12,1215,San Marcos,Malacatán,35 - 39,5540
12,1215,San Marcos,Malacatán,40 - 44,4307
12,1215,San Marcos,Malacatán,45 - 49,3492
12,1215,San Marcos,Malacatán,5 - 9,11277
12,1215,San Marcos,Malacatán,50 - 54,3109
12,1215,San Marcos,Malacatán,55 - 59,2624
12,1215,San Marcos,Malacatán,60 - 64,2276
12,1215,San Marcos,Malacatán,65 - 69,1797
12,1215,San Marcos,Malacatán,70  - 74,1247
12,1215,San Marcos,Malacatán,75 - 79,815
12,1215,San Marcos,Malacatán,80 - 84,557
12,1215,San Marcos,Malacatán,85 - 89,299
12,1215,San Marcos,Malacatán,90  - 94,103
12,1215,San Marcos,Malacatán,95 - 99,45
12,1216,San Marcos,Catarina,0 - 4,3244
12,1216,San Marcos,Catarina,10 - 14,3145
12,1216,San Marcos,Catarina,100 o más,0
12,1216,San Marcos,Catarina,15 - 19,3302
12,1216,San Marcos,Catarina,20 - 24,2922
12,1216,San Marcos,Catarina,25 - 29,2436
12,1216,San Marcos,Catarina,30 - 34,2107
12,1216,San Marcos,Catarina,35 - 39,1832
12,1216,San Marcos,Catarina,40 - 44,1512
12,1216,San Marcos,Catarina,45 - 49,1166
12,1216,San Marcos,Catarina,5 - 9,3287
12,1216,San Marcos,Catarina,50 - 54,1175
12,1216,San Marcos,Catarina,55 - 59,988
12,1216,San Marcos,Catarina,60 - 64,898
12,1216,San Marcos,Catarina,65 - 69,651
12,1216,San Marcos,Catarina,70  - 74,494
12,1216,San Marcos,Catarina,75 - 79,337
12,1216,San Marcos,Catarina,80 - 84,268
12,1216,San Marcos,Catarina,85 - 89,177
12,1216,San Marcos,Catarina,90  - 94,61
12,1216,San Marcos,Catarina,95 - 99,12
12,1217,San Marcos,Ayutla,0 - 4,4312
12,1217,San Marcos,Ayutla,10 - 14,3704
12,1217,San Marcos,Ayutla,100 o más,2
12,1217,San Marcos,Ayutla,15 - 19,4112
12,1217,San Marcos,Ayutla,20 - 24,3833
12,1217,San Marcos,Ayutla,25 - 29,3258
12,1217,San Marcos,Ayutla,30 - 34,2688
12,1217,San Marcos,Ayutla,35 - 39,2390
12,1217,San Marcos,Ayutla,40 - 44,1872
12,1217,San Marcos,Ayutla,45 - 49,1526
12,1217,San Marcos,Ayutla,5 - 9,4258
12,1217,San Marcos,Ayutla,50 - 54,1360
12,1217,San Marcos,Ayutla,55 - 59,1099
12,1217,San Marcos,Ayutla,60 - 64,886
12,1217,San Marcos,Ayutla,65 - 69,705
12,1217,San Marcos,Ayutla,70  - 74,436
12,1217,San Marcos,Ayutla,75 - 79,283
12,1217,San Marcos,Ayutla,80 - 84,165
12,1217,San Marcos,Ayutla,85 - 89,101
12,1217,San Marcos,Ayutla,90  - 94,44
12,1217,San Marcos,Ayutla,95 - 99,15
12,1218,San Marcos,Ocós,0 - 4,1282
12,1218,San Marcos,Ocós,10 - 14,1073
12,1218,San Marcos,Ocós,100 o más,2
12,1218,San Marcos,Ocós,15 - 19,1231
12,1218,San Marcos,Ocós,20 - 24,1135
12,1218,San Marcos,Ocós,25 - 29,975
12,1218,San Marcos,Ocós,30 - 34,803
12,1218,San Marcos,Ocós,35 - 39,635
12,1218,San Marcos,Ocós,40 - 44,530
12,1218,San Marcos,Ocós,45 - 49,408
12,1218,San Marcos,Ocós,5 - 9,1271
12,1218,San Marcos,Ocós,50 - 54,348
12,1218,San Marcos,Ocós,55 - 59,336
12,1218,San Marcos,Ocós,60 - 64,258
12,1218,San Marcos,Ocós,65 - 69,204
12,1218,San Marcos,Ocós,70  - 74,141
12,1218,San Marcos,Ocós,75 - 79,97
12,1218,San Marcos,Ocós,80 - 84,53
12,1218,San Marcos,Ocós,85 - 89,42
12,1218,San Marcos,Ocós,90  - 94,13
12,1218,San Marcos,Ocós,95 - 99,4
12,1219,San Marcos,San Pablo,0 - 4,5830
12,1219,San Marcos,San Pablo,10 - 14,5741
12,1219,San Marcos,San Pablo,100 o más,4
12,1219,San Marcos,San Pablo,15 - 19,5676
12,1219,San Marcos,San Pablo,20 - 24,4836
12,1219,San Marcos,San Pablo,25 - 29,3741
12,1219,San Marcos,San Pablo,30 - 34,3167
12,1219,San Marcos,San Pablo,35 - 39,2953
12,1219,San Marcos,San Pablo,40 - 44,2271
12,1219,San Marcos,San Pablo,45 - 49,1780
12,1219,San Marcos,San Pablo,5 - 9,5705
12,1219,San Marcos,San Pablo,50 - 54,1723
12,1219,San Marcos,San Pablo,55 - 59,1413
12,1219,San Marcos,San Pablo,60 - 64,1263
12,1219,San Marcos,San Pablo,65 - 69,1004
12,1219,San Marcos,San Pablo,70  - 74,691
12,1219,San Marcos,San Pablo,75 - 79,512
12,1219,San Marcos,San Pablo,80 - 84,331
12,1219,San Marcos,San Pablo,85 - 89,191
12,1219,San Marcos,San Pablo,90  - 94,81
12,1219,San Marcos,San Pablo,95 - 99,24
12,1220,San Marcos,El Quetzal,0 - 4,3016
12,1220,San Marcos,El Quetzal,10 - 14,2840
12,1220,San Marcos,El Quetzal,100 o más,3
12,1220,San Marcos,El Quetzal,15 - 19,2837
12,1220,San Marcos,El Quetzal,20 - 24,2253
12,1220,San Marcos,El Quetzal,25 - 29,1612
12,1220,San Marcos,El Quetzal,30 - 34,1255
12,1220,San Marcos,El Quetzal,35 - 39,1214
12,1220,San Marcos,El Quetzal,40 - 44,986
12,1220,San Marcos,El Quetzal,45 - 49,845
12,1220,San Marcos,El Quetzal,5 - 9,2849
12,1220,San Marcos,El Quetzal,50 - 54,810
12,1220,San Marcos,El Quetzal,55 - 59,723
12,1220,San Marcos,El Quetzal,60 - 64,634
12,1220,San Marcos,El Quetzal,65 - 69,508
12,1220,San Marcos,El Quetzal,70  - 74,403
12,1220,San Marcos,El Quetzal,75 - 79,318
12,1220,San Marcos,El Quetzal,80 - 84,202
12,1220,San Marcos,El Quetzal,85 - 89,140
12,1220,San Marcos,El Quetzal,90  - 94,53
12,1220,San Marcos,El Quetzal,95 - 99,10
12,1221,San Marcos,La Reforma,0 - 4,2105
12,1221,San Marcos,La Reforma,10 - 14,2323
12,1221,San Marcos,La Reforma,100 o más,2
12,1221,San Marcos,La Reforma,15 - 19,2186
12,1221,San Marcos,La Reforma,20 - 24,1616
12,1221,San Marcos,La Reforma,25 - 29,1207
12,1221,San Marcos,La Reforma,30 - 34,958
12,1221,San Marcos,La Reforma,35 - 39,990
12,1221,San Marcos,La Reforma,40 - 44,754
12,1221,San Marcos,La Reforma,45 - 49,626
12,1221,San Marcos,La Reforma,5 - 9,2176
12,1221,San Marcos,La Reforma,50 - 54,571
12,1221,San Marcos,La Reforma,55 - 59,583
12,1221,San Marcos,La Reforma,60 - 64,506
12,1221,San Marcos,La Reforma,65 - 69,416
12,1221,San Marcos,La Reforma,70  - 74,350
12,1221,San Marcos,La Reforma,75 - 79,252
12,1221,San Marcos,La Reforma,80 - 84,150
12,1221,San Marcos,La Reforma,85 - 89,100
12,1221,San Marcos,La Reforma,90  - 94,41
12,1221,San Marcos,La Reforma,95 - 99,6
12,1222,San Marcos,Pajapita,0 - 4,2401
12,1222,San Marcos,Pajapita,10 - 14,2391
12,1222,San Marcos,Pajapita,100 o más,0
12,1222,San Marcos,Pajapita,15 - 19,2502
12,1222,San Marcos,Pajapita,20 - 24,2221
12,1222,San Marcos,Pajapita,25 - 29,1779
12,1222,San Marcos,Pajapita,30 - 34,1493
12,1222,San Marcos,Pajapita,35 - 39,1360
12,1222,San Marcos,Pajapita,40 - 44,1099
12,1222,San Marcos,Pajapita,45 - 49,831
12,1222,San Marcos,Pajapita,5 - 9,2527
12,1222,San Marcos,Pajapita,50 - 54,751
12,1222,San Marcos,Pajapita,55 - 59,666
12,1222,San Marcos,Pajapita,60 - 64,492
12,1222,San Marcos,Pajapita,65 - 69,424
12,1222,San Marcos,Pajapita,70  - 74,293
12,1222,San Marcos,Pajapita,75 - 79,212
12,1222,San Marcos,Pajapita,80 - 84,141
12,1222,San Marcos,Pajapita,85 - 89,95
12,1222,San Marcos,Pajapita,90  - 94,36
12,1222,San Marcos,Pajapita,95 - 99,11
12,1223,San Marcos,Ixchiguán,0 - 4,3147
12,1223,San Marcos,Ixchiguán,10 - 14,2756
12,1223,San Marcos,Ixchiguán,100 o más,3
12,1223,San Marcos,Ixchiguán,15 - 19,2339
12,1223,San Marcos,Ixchiguán,20 - 24,1892
12,1223,San Marcos,Ixchiguán,25 - 29,1502
12,1223,San Marcos,Ixchiguán,30 - 34,1198
12,1223,San Marcos,Ixchiguán,35 - 39,1229
12,1223,San Marcos,Ixchiguán,40 - 44,1117
12,1223,San Marcos,Ixchiguán,45 - 49,933
12,1223,San Marcos,Ixchiguán,5 - 9,3015
12,1223,San Marcos,Ixchiguán,50 - 54,853
12,1223,San Marcos,Ixchiguán,55 - 59,672
12,1223,San Marcos,Ixchiguán,60 - 64,528
12,1223,San Marcos,Ixchiguán,65 - 69,431
12,1223,San Marcos,Ixchiguán,70  - 74,294
12,1223,San Marcos,Ixchiguán,75 - 79,237
12,1223,San Marcos,Ixchiguán,80 - 84,124
12,1223,San Marcos,Ixchiguán,85 - 89,68
12,1223,San Marcos,Ixchiguán,90  - 94,28
12,1223,San Marcos,Ixchiguán,95 - 99,9
12,1224,San Marcos,San José Ojetenam,0 - 4,2404
12,1224,San Marcos,San José Ojetenam,10 - 14,2472
12,1224,San Marcos,San José Ojetenam,100 o más,7
12,1224,San Marcos,San José Ojetenam,15 - 19,1991
12,1224,San Marcos,San José Ojetenam,20 - 24,1622
12,1224,San Marcos,San José Ojetenam,25 - 29,1349
12,1224,San Marcos,San José Ojetenam,30 - 34,1064
12,1224,San Marcos,San José Ojetenam,35 - 39,1035
12,1224,San Marcos,San José Ojetenam,40 - 44,824
12,1224,San Marcos,San José Ojetenam,45 - 49,695
12,1224,San Marcos,San José Ojetenam,5 - 9,2591
12,1224,San Marcos,San José Ojetenam,50 - 54,616
12,1224,San Marcos,San José Ojetenam,55 - 59,561
12,1224,San Marcos,San José Ojetenam,60 - 64,459
12,1224,San Marcos,San José Ojetenam,65 - 69,414
12,1224,San Marcos,San José Ojetenam,70  - 74,346
12,1224,San Marcos,San José Ojetenam,75 - 79,229
12,1224,San Marcos,San José Ojetenam,80 - 84,153
12,1224,San Marcos,San José Ojetenam,85 - 89,113
12,1224,San Marcos,San José Ojetenam,90  - 94,41
12,1224,San Marcos,San José Ojetenam,95 - 99,23
12,1225,San Marcos,San Cristóbal Cucho,0 - 4,2048
12,1225,San Marcos,San Cristóbal Cucho,10 - 14,1957
12,1225,San Marcos,San Cristóbal Cucho,100 o más,1
12,1225,San Marcos,San Cristóbal Cucho,15 - 19,1963
12,1225,San Marcos,San Cristóbal Cucho,20 - 24,1616
12,1225,San Marcos,San Cristóbal Cucho,25 - 29,1138
12,1225,San Marcos,San Cristóbal Cucho,30 - 34,848
12,1225,San Marcos,San Cristóbal Cucho,35 - 39,863
12,1225,San Marcos,San Cristóbal Cucho,40 - 44,752
12,1225,San Marcos,San Cristóbal Cucho,45 - 49,665
12,1225,San Marcos,San Cristóbal Cucho,5 - 9,2041
12,1225,San Marcos,San Cristóbal Cucho,50 - 54,563
12,1225,San Marcos,San Cristóbal Cucho,55 - 59,562
12,1225,San Marcos,San Cristóbal Cucho,60 - 64,434
12,1225,San Marcos,San Cristóbal Cucho,65 - 69,371
12,1225,San Marcos,San Cristóbal Cucho,70  - 74,263
12,1225,San Marcos,San Cristóbal Cucho,75 - 79,242
12,1225,San Marcos,San Cristóbal Cucho,80 - 84,141
12,1225,San Marcos,San Cristóbal Cucho,85 - 89,91
12,1225,San Marcos,San Cristóbal Cucho,90  - 94,48
12,1225,San Marcos,San Cristóbal Cucho,95 - 99,12
12,1226,San Marcos,Sipacapa,0 - 4,2991
12,1226,San Marcos,Sipacapa,10 - 14,2799
12,1226,San Marcos,Sipacapa,100 o más,1
12,1226,San Marcos,Sipacapa,15 - 19,2405
12,1226,San Marcos,Sipacapa,20 - 24,1788
12,1226,San Marcos,Sipacapa,25 - 29,1316
12,1226,San Marcos,Sipacapa,30 - 34,1013
12,1226,San Marcos,Sipacapa,35 - 39,993
12,1226,San Marcos,Sipacapa,40 - 44,842
12,1226,San Marcos,Sipacapa,45 - 49,660
12,1226,San Marcos,Sipacapa,5 - 9,2948
12,1226,San Marcos,Sipacapa,50 - 54,544
12,1226,San Marcos,Sipacapa,55 - 59,453
12,1226,San Marcos,Sipacapa,60 - 64,423
12,1226,San Marcos,Sipacapa,65 - 69,345
12,1226,San Marcos,Sipacapa,70  - 74,265
12,1226,San Marcos,Sipacapa,75 - 79,177
12,1226,San Marcos,Sipacapa,80 - 84,108
12,1226,San Marcos,Sipacapa,85 - 89,76
12,1226,San Marcos,Sipacapa,90  - 94,23
12,1226,San Marcos,Sipacapa,95 - 99,8
12,1227,San Marcos,Esquipulas Palo Gordo,0 - 4,1569
12,1227,San Marcos,Esquipulas Palo Gordo,10 - 14,1528
12,1227,San Marcos,Esquipulas Palo Gordo,100 o más,3
12,1227,San Marcos,Esquipulas Palo Gordo,15 - 19,1433
12,1227,San Marcos,Esquipulas Palo Gordo,20 - 24,1284
12,1227,San Marcos,Esquipulas Palo Gordo,25 - 29,1024
12,1227,San Marcos,Esquipulas Palo Gordo,30 - 34,824
12,1227,San Marcos,Esquipulas Palo Gordo,35 - 39,739
12,1227,San Marcos,Esquipulas Palo Gordo,40 - 44,605
12,1227,San Marcos,Esquipulas Palo Gordo,45 - 49,476
12,1227,San Marcos,Esquipulas Palo Gordo,5 - 9,1563
12,1227,San Marcos,Esquipulas Palo Gordo,50 - 54,420
12,1227,San Marcos,Esquipulas Palo Gordo,55 - 59,361
12,1227,San Marcos,Esquipulas Palo Gordo,60 - 64,279
12,1227,San Marcos,Esquipulas Palo Gordo,65 - 69,244
12,1227,San Marcos,Esquipulas Palo Gordo,70  - 74,176
12,1227,San Marcos,Esquipulas Palo Gordo,75 - 79,141
12,1227,San Marcos,Esquipulas Palo Gordo,80 - 84,118
12,1227,San Marcos,Esquipulas Palo Gordo,85 - 89,71
12,1227,San Marcos,Esquipulas Palo Gordo,90  - 94,28
12,1227,San Marcos,Esquipulas Palo Gordo,95 - 99,6
12,1228,San Marcos,Río Blanco,0 - 4,640
12,1228,San Marcos,Río Blanco,10 - 14,611
12,1228,San Marcos,Río Blanco,100 o más,2
12,1228,San Marcos,Río Blanco,15 - 19,603
12,1228,San Marcos,Río Blanco,20 - 24,470
12,1228,San Marcos,Río Blanco,25 - 29,399
12,1228,San Marcos,Río Blanco,30 - 34,299
12,1228,San Marcos,Río Blanco,35 - 39,302
