MUNICIPIO,PCP7,Recuento de PCP1,PCP6||Sexo,PCP15||Idioma Materno
701,17,4,Mujer,Achí
701,17,155,Mujer,Español
701,17,1,Mujer,Ixil
701,17,980,Mujer,Kaqchiquel
701,17,36,Mujer,K'iche'
701,17,2,Mujer,Poqomam
702,17,1,Hombre,Achí
702,17,19,Hombre,Español
702,17,36,Hombre,Kaqchiquel
702,17,10,Hombre,K'iche'
702,17,19,Mujer,Español
702,17,16,Mujer,Kaqchiquel
702,17,10,Mujer,K'iche'
703,17,21,Hombre,Español
703,17,5,Hombre,K'iche'
703,17,2,Hombre,Tz'utujil
703,17,13,Mujer,Español
703,17,7,Mujer,K'iche'
703,17,7,Mujer,Tz'utujil
704,17,167,Hombre,Español
704,17,2,Hombre,Kaqchiquel
704,17,125,Hombre,K'iche'
704,17,1,Mujer,Akateko
704,17,1,Mujer,Chuj
704,17,175,Mujer,Español
704,17,2,Mujer,Kaqchiquel
704,17,121,Mujer,K'iche'
704,17,1,Mujer,Tektiteko
704,17,1,Mujer,Tz'utujil
705,17,1,Hombre,Achí
705,17,1,Hombre,Akateko
705,17,12,Hombre,Español
705,17,930,Hombre,K'iche'
705,17,2,Hombre,No habla
705,17,3,Mujer,Achí
705,17,1,Mujer,Akateko
705,17,22,Mujer,Español
705,17,1,Mujer,Kaqchiquel
705,17,1082,Mujer,K'iche'
705,17,1,Mujer,Poqomam
706,17,2,Hombre,Achí
706,17,1,Hombre,Akateko
706,17,13,Hombre,Español
706,17,1,Hombre,Kaqchiquel
706,17,682,Hombre,K'iche'
706,17,1,Hombre,No habla
706,17,1,Hombre,Q'anjob'al
706,17,1,Hombre,Q'eqchi'
706,17,1,Hombre,Tektiteko
706,17,2,Mujer,Achí
706,17,22,Mujer,Español
706,17,813,Mujer,K'iche'
706,17,1,Mujer,Tz'utujil
707,17,53,Hombre,Español
707,17,70,Hombre,K'iche'
707,17,1,Hombre,Q'eqchi'
707,17,52,Mujer,Español
707,17,69,Mujer,K'iche'
707,17,1,Mujer,No habla
707,17,2,Mujer,Tz'utujil
708,17,2,Hombre,Español
708,17,70,Hombre,Kaqchiquel
708,17,93,Mujer,Kaqchiquel
709,17,1,Hombre,Achí
709,17,63,Hombre,Español
709,17,37,Hombre,Kaqchiquel
709,17,36,Hombre,K'iche'
709,17,1,Mujer,Achí
709,17,88,Mujer,Español
709,17,51,Mujer,Kaqchiquel
709,17,78,Mujer,K'iche'
710,17,3,Hombre,Achí
710,17,162,Hombre,Español
710,17,1,Hombre,Inglés
710,17,17,Hombre,Kaqchiquel
710,17,3,Hombre,K'iche'
710,17,139,Mujer,Español
710,17,2,Mujer,Inglés
710,17,19,Mujer,Kaqchiquel
710,17,6,Mujer,K'iche'
710,17,1,Mujer,No habla
710,17,1,Mujer,Tz'utujil
710,17,1,Mujer,Xinka
711,17,7,Hombre,Español
711,17,44,Hombre,Kaqchiquel
711,17,8,Mujer,Español
711,17,50,Mujer,Kaqchiquel
712,17,75,Hombre,Español
712,17,122,Hombre,Kaqchiquel
712,17,7,Hombre,K'iche'
712,17,1,Hombre,Tz'utujil
712,17,70,Mujer,Español
712,17,92,Mujer,Kaqchiquel
712,17,5,Mujer,K'iche'
712,17,1,Mujer,No habla
713,17,246,Hombre,Español
713,17,108,Hombre,Kaqchiquel
713,17,1,Hombre,Otro idioma
713,17,1,Hombre,Tz'utujil
713,17,2,Mujer,Achí
713,17,246,Mujer,Español
713,17,87,Mujer,Kaqchiquel
713,17,1,Mujer,K'iche'
713,17,1,Mujer,No habla
714,17,55,Hombre,Kaqchiquel
714,17,92,Mujer,Kaqchiquel
715,17,4,Hombre,Español
715,17,94,Hombre,Tz'utujil
715,17,1,Mujer,Español
715,17,74,Mujer,Tz'utujil
716,17,38,Hombre,Kaqchiquel
716,17,2,Mujer,Español
716,17,45,Mujer,Kaqchiquel
716,17,1,Mujer,Tz'utujil
717,17,44,Hombre,Español
717,17,67,Hombre,K'iche'
717,17,29,Hombre,Tz'utujil
717,17,1,Mujer,Achí
717,17,46,Mujer,Español
717,17,61,Mujer,K'iche'
717,17,42,Mujer,Tz'utujil
718,17,1,Hombre,Achí
718,17,33,Hombre,Español
718,17,1,Hombre,K'iche'
718,17,72,Hombre,Tz'utujil
718,17,1,Hombre,Xinka
718,17,2,Mujer,Akateko
718,17,39,Mujer,Español
718,17,71,Mujer,Tz'utujil
719,17,2,Hombre,Achí
719,17,39,Hombre,Español
719,17,435,Hombre,Tz'utujil
719,17,2,Mujer,Achí
719,17,42,Mujer,Español
719,17,3,Mujer,Kaqchiquel
719,17,1,Mujer,K'iche'
719,17,1,Mujer,No habla
719,17,425,Mujer,Tz'utujil
601,18,2,Hombre,Achí
601,18,1,Hombre,Akateko
601,18,483,Hombre,Español
601,18,4,Hombre,Kaqchiquel
601,18,5,Hombre,K'iche'
601,18,1,Hombre,Mam
601,18,1,Hombre,Otro idioma
601,18,1,Hombre,Poqomam
601,18,1,Hombre,Q'eqchi'
601,18,1,Hombre,Tz'utujil
601,18,4,Mujer,Achí
601,18,487,Mujer,Español
601,18,3,Mujer,K'iche'
601,18,2,Mujer,Mam
602,18,719,Hombre,Español
602,18,1,Hombre,Garífuna
602,18,6,Hombre,K'iche'
602,18,2,Hombre,Mam
602,18,2,Hombre,No habla
602,18,1,Mujer,Chalchiteko
602,18,666,Mujer,Español
602,18,4,Mujer,Kaqchiquel
602,18,7,Mujer,K'iche'
602,18,2,Mujer,Mam
602,18,1,Mujer,Otro idioma
602,18,1,Mujer,Q'eqchi'
603,18,2,Hombre,Achí
603,18,245,Hombre,Español
603,18,1,Hombre,K'iche'
603,18,1,Hombre,Q'anjob'al
603,18,1,Hombre,Xinka
603,18,220,Mujer,Español
603,18,3,Mujer,Kaqchiquel
603,18,1,Mujer,K'iche'
603,18,1,Mujer,Q'eqchi'
604,18,1,Hombre,Achí
604,18,339,Hombre,Español
604,18,1,Hombre,Inglés
604,18,2,Hombre,Kaqchiquel
604,18,1,Hombre,No habla
604,18,1,Hombre,Q'anjob'al
604,18,2,Hombre,Xinka
604,18,2,Mujer,Akateko
604,18,294,Mujer,Español
604,18,1,Mujer,No habla
605,18,160,Hombre,Español
605,18,1,Hombre,K'iche'
605,18,1,Hombre,No habla
605,18,1,Hombre,Poqomam
605,18,1,Mujer,Achí
605,18,163,Mujer,Español
605,18,1,Mujer,No habla
606,18,287,Hombre,Español
606,18,3,Hombre,Inglés
606,18,1,Hombre,K'iche'
606,18,1,Hombre,No habla
606,18,2,Hombre,Otro idioma
606,18,1,Hombre,Señas
606,18,1,Mujer,Akateko
606,18,307,Mujer,Español
606,18,2,Mujer,Inglés
606,18,1,Mujer,Ixil
606,18,1,Mujer,K'iche'
606,18,1,Mujer,Otro idioma
607,18,1,Hombre,Chalchiteko
607,18,127,Hombre,Español
607,18,116,Mujer,Español
608,18,2,Hombre,Achí
608,18,682,Hombre,Español
608,18,1,Hombre,Inglés
608,18,4,Hombre,Kaqchiquel
608,18,2,Hombre,K'iche'
608,18,1,Mujer,Achí
608,18,572,Mujer,Español
608,18,1,Mujer,Garífuna
608,18,2,Mujer,Kaqchiquel
608,18,2,Mujer,No habla
608,18,1,Mujer,Xinka
609,18,1,Hombre,Chalchiteko
609,18,341,Hombre,Español
609,18,2,Hombre,K'iche'
609,18,1,Hombre,No habla
609,18,1,Hombre,Señas
609,18,312,Mujer,Español
609,18,1,Mujer,Inglés
609,18,1,Mujer,Kaqchiquel
609,18,2,Mujer,K'iche'
609,18,1,Mujer,No habla
610,18,309,Hombre,Español
610,18,1,Hombre,Kaqchiquel
610,18,2,Hombre,K'iche'
610,18,259,Mujer,Español
610,18,1,Mujer,K'iche'
611,18,197,Hombre,Español
611,18,204,Mujer,Español
611,18,1,Mujer,Tz'utujil
612,18,4,Hombre,Achí
612,18,1,Hombre,Akateko
612,18,158,Hombre,Español
612,18,2,Hombre,K'iche'
612,18,1,Hombre,Sakapulteko
612,18,1,Mujer,Achí
612,18,2,Mujer,Akateko
612,18,1,Mujer,Chalchiteko
612,18,168,Mujer,Español
612,18,1,Mujer,Garífuna
613,18,313,Hombre,Español
613,18,3,Hombre,Kaqchiquel
613,18,2,Hombre,K'iche'
613,18,1,Hombre,No habla
613,18,270,Mujer,Español
613,18,3,Mujer,K'iche'
613,18,1,Mujer,No habla
614,18,1,Hombre,Akateko
614,18,1,Hombre,Chuj
614,18,432,Hombre,Español
614,18,5,Hombre,K'iche'
614,18,1,Hombre,No habla
614,18,1,Hombre,Q'anjob'al
614,18,1,Hombre,Señas
614,18,2,Mujer,Achí
614,18,459,Mujer,Español
614,18,1,Mujer,Kaqchiquel
614,18,6,Mujer,K'iche'
701,18,3,Hombre,Achí
701,18,1,Hombre,Chalchiteko
701,18,143,Hombre,Español
701,18,1,Hombre,Inglés
701,18,1,Hombre,Ixil
701,18,974,Hombre,Kaqchiquel
701,18,21,Hombre,K'iche'
701,18,1,Hombre,No habla
701,18,1,Hombre,Q'eqchi'
701,18,5,Mujer,Achí
701,18,160,Mujer,Español
701,18,1037,Mujer,Kaqchiquel
701,18,28,Mujer,K'iche'
701,18,1,Mujer,Mam
701,18,1,Mujer,No habla
701,18,1,Mujer,Otro idioma
701,18,1,Mujer,Uspanteko
702,18,19,Hombre,Español
702,18,23,Hombre,Kaqchiquel
702,18,5,Hombre,K'iche'
702,18,2,Mujer,Achí
702,18,18,Mujer,Español
702,18,31,Mujer,Kaqchiquel
702,18,4,Mujer,K'iche'
703,18,31,Hombre,Español
703,18,6,Hombre,K'iche'
703,18,5,Hombre,Tz'utujil
703,18,14,Mujer,Español
703,18,6,Mujer,K'iche'
703,18,6,Mujer,Tz'utujil
704,18,156,Hombre,Español
704,18,116,Hombre,K'iche'
704,18,2,Hombre,No habla
704,18,3,Mujer,Achí
704,18,1,Mujer,Akateko
704,18,162,Mujer,Español
704,18,3,Mujer,Kaqchiquel
704,18,127,Mujer,K'iche'
704,18,1,Mujer,No habla
704,18,1,Mujer,Tektiteko
705,18,2,Hombre,Achí
705,18,1,Hombre,Akateko
705,18,16,Hombre,Español
705,18,952,Hombre,K'iche'
705,18,1,Hombre,Mam
705,18,2,Hombre,No habla
705,18,2,Mujer,Achí
705,18,22,Mujer,Español
705,18,1065,Mujer,K'iche'
705,18,1,Mujer,No habla
706,18,13,Hombre,Español
706,18,667,Hombre,K'iche'
706,18,2,Hombre,No habla
706,18,1,Hombre,Q'eqchi'
706,18,18,Mujer,Español
706,18,1,Mujer,Kaqchiquel
706,18,786,Mujer,K'iche'
706,18,1,Mujer,No habla
707,18,1,Hombre,Achí
707,18,55,Hombre,Español
707,18,100,Hombre,K'iche'
707,18,49,Mujer,Español
707,18,1,Mujer,Kaqchiquel
707,18,76,Mujer,K'iche'
707,18,1,Mujer,Q'eqchi'
707,18,3,Mujer,Tz'utujil
708,18,1,Hombre,Achí
708,18,1,Hombre,Español
708,18,82,Hombre,Kaqchiquel
708,18,1,Mujer,Achí
708,18,2,Mujer,Español
708,18,95,Mujer,Kaqchiquel
708,18,1,Mujer,No habla
708,18,1,Mujer,Tz'utujil
709,18,66,Hombre,Español
709,18,39,Hombre,Kaqchiquel
709,18,56,Hombre,K'iche'
709,18,1,Hombre,Señas
709,18,64,Mujer,Español
709,18,45,Mujer,Kaqchiquel
709,18,66,Mujer,K'iche'
709,18,1,Mujer,No habla
709,18,1,Mujer,Q'anjob'al
709,18,1,Mujer,Tz'utujil
710,18,2,Hombre,Achí
710,18,155,Hombre,Español
710,18,1,Hombre,Inglés
710,18,19,Hombre,Kaqchiquel
710,18,4,Hombre,K'iche'
710,18,1,Hombre,Q'eqchi'
710,18,2,Hombre,Tz'utujil
710,18,1,Hombre,Uspanteko
710,18,1,Mujer,Achí
710,18,156,Mujer,Español
710,18,1,Mujer,Inglés
710,18,12,Mujer,Kaqchiquel
710,18,6,Mujer,K'iche'
711,18,12,Hombre,Español
711,18,46,Hombre,Kaqchiquel
711,18,1,Mujer,Achí
711,18,6,Mujer,Español
711,18,54,Mujer,Kaqchiquel
711,18,2,Mujer,K'iche'
712,18,73,Hombre,Español
712,18,120,Hombre,Kaqchiquel
712,18,3,Hombre,K'iche'
712,18,74,Mujer,Español
712,18,135,Mujer,Kaqchiquel
712,18,6,Mujer,K'iche'
712,18,1,Mujer,Poqomchi'
712,18,1,Mujer,Tz'utujil
713,18,1,Hombre,Awakateko
713,18,279,Hombre,Español
713,18,116,Hombre,Kaqchiquel
713,18,1,Hombre,No habla
713,18,1,Hombre,Otro idioma
713,18,2,Mujer,Achí
713,18,261,Mujer,Español
713,18,92,Mujer,Kaqchiquel
713,18,1,Mujer,K'iche'
713,18,1,Mujer,No habla
713,18,1,Mujer,Poqomchi'
713,18,1,Mujer,Tz'utujil
714,18,1,Hombre,Achí
714,18,1,Hombre,Español
714,18,60,Hombre,Kaqchiquel
714,18,65,Mujer,Kaqchiquel
715,18,4,Hombre,Español
715,18,117,Hombre,Tz'utujil
715,18,2,Mujer,Español
715,18,1,Mujer,K'iche'
715,18,91,Mujer,Tz'utujil
716,18,2,Hombre,Español
716,18,34,Hombre,Kaqchiquel
716,18,1,Hombre,Tz'utujil
716,18,1,Mujer,Español
716,18,42,Mujer,Kaqchiquel
716,18,1,Mujer,Tz'utujil
717,18,29,Hombre,Español
717,18,61,Hombre,K'iche'
717,18,47,Hombre,Tz'utujil
717,18,46,Mujer,Español
717,18,64,Mujer,K'iche'
717,18,34,Mujer,Tz'utujil
718,18,1,Hombre,Akateko
718,18,22,Hombre,Español
718,18,73,Hombre,Tz'utujil
718,18,24,Mujer,Español
718,18,1,Mujer,No habla
718,18,81,Mujer,Tz'utujil
719,18,3,Hombre,Achí
719,18,1,Hombre,Akateko
719,18,29,Hombre,Español
719,18,2,Hombre,Kaqchiquel
719,18,1,Hombre,K'iche'
719,18,497,Hombre,Tz'utujil
719,18,2,Mujer,Achí
719,18,41,Mujer,Español
719,18,1,Mujer,Kaqchiquel
719,18,1,Mujer,K'iche'
719,18,481,Mujer,Tz'utujil
601,19,2,Hombre,Achí
601,19,426,Hombre,Español
601,19,1,Hombre,Ixil
601,19,1,Hombre,Mam
601,19,1,Hombre,Q'eqchi'
601,19,2,Mujer,Achí
601,19,414,Mujer,Español
601,19,4,Mujer,Kaqchiquel
601,19,4,Mujer,K'iche'
601,19,3,Mujer,Mam
601,19,2,Mujer,Otro idioma
602,19,585,Hombre,Español
602,19,1,Hombre,Inglés
602,19,1,Hombre,Ixil
602,19,3,Hombre,Kaqchiquel
602,19,5,Hombre,K'iche'
602,19,5,Hombre,Mam
602,19,1,Hombre,No habla
602,19,1,Hombre,Q'anjob'al
602,19,1,Hombre,Señas
602,19,1,Hombre,Xinka
602,19,2,Mujer,Achí
602,19,609,Mujer,Español
602,19,1,Mujer,Jakalteko/Popti'
602,19,1,Mujer,Kaqchiquel
602,19,3,Mujer,K'iche'
602,19,2,Mujer,Mam
602,19,2,Mujer,No habla
603,19,196,Hombre,Español
603,19,1,Hombre,K'iche'
603,19,1,Hombre,No habla
603,19,1,Mujer,Achí
603,19,1,Mujer,Akateko
603,19,1,Mujer,Awakateko
603,19,221,Mujer,Español
603,19,1,Mujer,Garífuna
603,19,1,Mujer,Kaqchiquel
603,19,1,Mujer,K'iche'
604,19,1,Hombre,Achí
604,19,1,Hombre,Akateko
604,19,285,Hombre,Español
604,19,1,Hombre,Xinka
604,19,3,Mujer,Achí
604,19,1,Mujer,Chalchiteko
604,19,269,Mujer,Español
604,19,1,Mujer,Inglés
604,19,1,Mujer,Kaqchiquel
604,19,1,Mujer,Mam
604,19,1,Mujer,Tz'utujil
605,19,146,Hombre,Español
605,19,1,Hombre,Kaqchiquel
605,19,1,Hombre,K'iche'
605,19,1,Hombre,Uspanteko
605,19,158,Mujer,Español
605,19,1,Mujer,Ixil
606,19,253,Hombre,Español
606,19,1,Hombre,Inglés
606,19,1,Hombre,K'iche'
606,19,2,Hombre,Otro idioma
606,19,234,Mujer,Español
606,19,4,Mujer,Inglés
606,19,1,Mujer,K'iche'
606,19,2,Mujer,Otro idioma
607,19,1,Hombre,Achí
607,19,99,Hombre,Español
607,19,1,Hombre,No habla
607,19,123,Mujer,Español
607,19,1,Mujer,No habla
608,19,2,Hombre,Chalchiteko
608,19,539,Hombre,Español
608,19,3,Hombre,Kaqchiquel
608,19,3,Hombre,K'iche'
608,19,1,Hombre,Poqomchi'
608,19,1,Hombre,Tektiteko
608,19,2,Mujer,Akateko
608,19,588,Mujer,Español
608,19,3,Mujer,K'iche'
608,19,2,Mujer,No habla
609,19,280,Hombre,Español
609,19,2,Hombre,K'iche'
609,19,1,Hombre,Tz'utujil
609,19,1,Mujer,Akateko
609,19,302,Mujer,Español
609,19,1,Mujer,Kaqchiquel
609,19,1,Mujer,K'iche'
609,19,1,Mujer,No habla
610,19,236,Hombre,Español
610,19,2,Hombre,K'iche'
610,19,2,Mujer,Achí
610,19,274,Mujer,Español
610,19,1,Mujer,K'iche'
611,19,1,Hombre,Achí
611,19,181,Hombre,Español
611,19,1,Hombre,Kaqchiquel
611,19,212,Mujer,Español
611,19,1,Mujer,K'iche'
612,19,4,Hombre,Achí
612,19,1,Hombre,Akateko
612,19,1,Hombre,Chalchiteko
612,19,160,Hombre,Español
612,19,1,Hombre,K'iche'
612,19,1,Hombre,Q'anjob'al
612,19,2,Mujer,Achí
612,19,1,Mujer,Akateko
612,19,167,Mujer,Español
612,19,2,Mujer,K'iche'
612,19,1,Mujer,Q'anjob'al
613,19,1,Hombre,Achí
613,19,1,Hombre,Chalchiteko
613,19,273,Hombre,Español
613,19,1,Hombre,Inglés
613,19,1,Hombre,Kaqchiquel
613,19,1,Hombre,K'iche'
613,19,1,Hombre,No habla
613,19,1,Hombre,Otro idioma
613,19,1,Mujer,Chalchiteko
613,19,238,Mujer,Español
613,19,1,Mujer,Kaqchiquel
613,19,2,Mujer,K'iche'
613,19,1,Mujer,Q'eqchi'
614,19,412,Hombre,Español
614,19,2,Hombre,Kaqchiquel
614,19,1,Hombre,K'iche'
614,19,1,Hombre,Q'anjob'al
614,19,1,Hombre,Xinka
614,19,419,Mujer,Español
614,19,4,Mujer,K'iche'
614,19,1,Mujer,No habla
614,19,1,Mujer,Q'anjob'al
614,19,1,Mujer,Uspanteko
701,19,2,Hombre,Achí
701,19,1,Hombre,Akateko
701,19,95,Hombre,Español
701,19,749,Hombre,Kaqchiquel
701,19,24,Hombre,K'iche'
701,19,1,Hombre,Mam
701,19,1,Hombre,No habla
701,19,123,Mujer,Español
701,19,807,Mujer,Kaqchiquel
701,19,37,Mujer,K'iche'
701,19,1,Mujer,Poqomam
701,19,1,Mujer,Tz'utujil
702,19,15,Hombre,Español
702,19,21,Hombre,Kaqchiquel
702,19,10,Hombre,K'iche'
702,19,1,Mujer,Achí
702,19,20,Mujer,Español
702,19,33,Mujer,Kaqchiquel
702,19,7,Mujer,K'iche'
703,19,17,Hombre,Español
703,19,8,Hombre,K'iche'
703,19,3,Hombre,Tz'utujil
703,19,17,Mujer,Español
703,19,6,Mujer,K'iche'
703,19,3,Mujer,Tz'utujil
704,19,115,Hombre,Español
704,19,1,Hombre,Kaqchiquel
704,19,92,Hombre,K'iche'
704,19,1,Hombre,Q'anjob'al
704,19,136,Mujer,Español
704,19,4,Mujer,Kaqchiquel
704,19,94,Mujer,K'iche'
704,19,1,Mujer,No habla
704,19,1,Mujer,Poqomam
705,19,3,Hombre,Achí
705,19,1,Hombre,Akateko
705,19,13,Hombre,Español
705,19,1,Hombre,Kaqchiquel
705,19,745,Hombre,K'iche'
705,19,1,Hombre,No habla
705,19,4,Mujer,Achí
705,19,8,Mujer,Español
705,19,2,Mujer,Kaqchiquel
705,19,875,Mujer,K'iche'
705,19,1,Mujer,Otro idioma
705,19,1,Mujer,Tektiteko
706,19,1,Hombre,Akateko
706,19,10,Hombre,Español
706,19,483,Hombre,K'iche'
706,19,2,Mujer,Achí
706,19,8,Mujer,Español
706,19,1,Mujer,Kaqchiquel
706,19,738,Mujer,K'iche'
707,19,36,Hombre,Español
707,19,62,Hombre,K'iche'
707,19,38,Mujer,Español
707,19,54,Mujer,K'iche'
707,19,1,Mujer,Mam
708,19,1,Hombre,Achí
708,19,64,Hombre,Kaqchiquel
708,19,1,Hombre,K'iche'
708,19,1,Mujer,Español
708,19,48,Mujer,Kaqchiquel
708,19,1,Mujer,K'iche'
708,19,1,Mujer,Q'eqchi'
709,19,55,Hombre,Español
709,19,31,Hombre,Kaqchiquel
709,19,33,Hombre,K'iche'
709,19,1,Mujer,Achí
709,19,66,Mujer,Español
709,19,34,Mujer,Kaqchiquel
709,19,73,Mujer,K'iche'
710,19,2,Hombre,Achí
710,19,123,Hombre,Español
710,19,1,Hombre,Garífuna
710,19,14,Hombre,Kaqchiquel
710,19,1,Hombre,K'iche'
710,19,1,Hombre,Tz'utujil
710,19,126,Mujer,Español
710,19,14,Mujer,Kaqchiquel
710,19,1,Mujer,K'iche'
710,19,1,Mujer,Mam
710,19,1,Mujer,No habla
710,19,1,Mujer,Poqomchi'
711,19,3,Hombre,Español
711,19,38,Hombre,Kaqchiquel
711,19,5,Mujer,Español
711,19,38,Mujer,Kaqchiquel
712,19,50,Hombre,Español
712,19,81,Hombre,Kaqchiquel
712,19,3,Hombre,K'iche'
712,19,1,Hombre,Tektiteko
712,19,61,Mujer,Español
712,19,108,Mujer,Kaqchiquel
712,19,5,Mujer,K'iche'
712,19,1,Mujer,Mam
712,19,1,Mujer,Tz'utujil
713,19,1,Hombre,Achí
713,19,228,Hombre,Español
713,19,100,Hombre,Kaqchiquel
713,19,3,Hombre,K'iche'
713,19,1,Hombre,No habla
713,19,1,Hombre,Sipakapense
713,19,1,Mujer,Achí
713,19,1,Mujer,Chalchiteko
713,19,249,Mujer,Español
713,19,115,Mujer,Kaqchiquel
714,19,81,Hombre,Kaqchiquel
714,19,1,Hombre,Tz'utujil
714,19,1,Mujer,Achí
714,19,2,Mujer,Español
714,19,70,Mujer,Kaqchiquel
715,19,4,Hombre,Español
715,19,75,Hombre,Tz'utujil
715,19,1,Mujer,Español
715,19,75,Mujer,Tz'utujil
716,19,29,Hombre,Kaqchiquel
716,19,1,Mujer,Español
716,19,40,Mujer,Kaqchiquel
717,19,33,Hombre,Español
717,19,1,Hombre,Kaqchiquel
717,19,56,Hombre,K'iche'
717,19,37,Hombre,Tz'utujil
717,19,1,Mujer,Achí
717,19,36,Mujer,Español
717,19,1,Mujer,Kaqchiquel
717,19,63,Mujer,K'iche'
717,19,36,Mujer,Tz'utujil
718,19,2,Hombre,Achí
718,19,31,Hombre,Español
718,19,1,Hombre,Garífuna
718,19,1,Hombre,Kaqchiquel
718,19,1,Hombre,K'iche'
718,19,66,Hombre,Tz'utujil
718,19,35,Mujer,Español
718,19,2,Mujer,Kaqchiquel
718,19,70,Mujer,Tz'utujil
719,19,3,Hombre,Achí
719,19,1,Hombre,Akateko
719,19,25,Hombre,Español
719,19,393,Hombre,Tz'utujil
719,19,1,Mujer,Achí
719,19,31,Mujer,Español
719,19,4,Mujer,K'iche'
719,19,393,Mujer,Tz'utujil
601,20,2,Hombre,Achí
601,20,1,Hombre,Akateko
601,20,428,Hombre,Español
601,20,1,Hombre,Kaqchiquel
601,20,3,Hombre,K'iche'
601,20,5,Hombre,Mam
601,20,1,Hombre,Q'anjob'al
601,20,1,Mujer,Achí
601,20,421,Mujer,Español
601,20,6,Mujer,K'iche'
601,20,2,Mujer,Mam
601,20,1,Mujer,No habla
602,20,568,Hombre,Español
602,20,1,Hombre,Inglés
602,20,1,Hombre,Kaqchiquel
602,20,6,Hombre,K'iche'
602,20,2,Hombre,Mam
602,20,1,Hombre,No habla
602,20,1,Hombre,Q'anjob'al
602,20,1,Hombre,Xinka
602,20,1,Mujer,Achí
602,20,1,Mujer,Akateko
602,20,1,Mujer,Chalchiteko
602,20,599,Mujer,Español
602,20,1,Mujer,Inglés
602,20,1,Mujer,Ixil
602,20,2,Mujer,Kaqchiquel
602,20,5,Mujer,K'iche'
602,20,1,Mujer,Mam
602,20,1,Mujer,Tz'utujil
603,20,1,Hombre,Achí
603,20,207,Hombre,Español
603,20,1,Hombre,Garífuna
603,20,1,Hombre,Q'anjob'al
603,20,2,Mujer,Achí
603,20,1,Mujer,Chalchiteko
603,20,216,Mujer,Español
603,20,1,Mujer,Inglés
604,20,310,Hombre,Español
604,20,1,Hombre,Xinka
604,20,1,Mujer,Achí
604,20,1,Mujer,Akateko
604,20,272,Mujer,Español
604,20,1,Mujer,Kaqchiquel
604,20,2,Mujer,K'iche'
604,20,1,Mujer,No habla
604,20,1,Mujer,Tz'utujil
605,20,1,Hombre,Akateko
605,20,154,Hombre,Español
605,20,161,Mujer,Español
605,20,1,Mujer,Kaqchiquel
606,20,233,Hombre,Español
606,20,2,Hombre,Inglés
606,20,1,Hombre,K'iche'
606,20,1,Hombre,Tektiteko
606,20,1,Hombre,Tz'utujil
606,20,266,Mujer,Español
606,20,1,Mujer,K'iche'
606,20,1,Mujer,No habla
606,20,1,Mujer,Otro idioma
606,20,1,Mujer,Q'eqchi'
607,20,117,Hombre,Español
607,20,105,Mujer,Español
607,20,1,Mujer,Kaqchiquel
607,20,2,Mujer,No habla
608,20,565,Hombre,Español
608,20,1,Hombre,Inglés
608,20,2,Hombre,Kaqchiquel
608,20,3,Hombre,K'iche'
608,20,1,Hombre,No habla
608,20,1,Hombre,Xinka
608,20,1,Mujer,Achí
608,20,1,Mujer,Akateko
608,20,504,Mujer,Español
608,20,1,Mujer,Garífuna
608,20,2,Mujer,Kaqchiquel
608,20,1,Mujer,K'iche'
608,20,1,Mujer,No habla
609,20,286,Hombre,Español
609,20,2,Hombre,Kaqchiquel
609,20,1,Hombre,K'iche'
609,20,1,Hombre,Otro idioma
609,20,306,Mujer,Español
609,20,2,Mujer,Kaqchiquel
609,20,1,Mujer,K'iche'
609,20,1,Mujer,No habla
610,20,241,Hombre,Español
610,20,2,Hombre,K'iche'
610,20,271,Mujer,Español
610,20,2,Mujer,K'iche'
611,20,193,Hombre,Español
611,20,1,Hombre,Inglés
611,20,1,Hombre,Kaqchiquel
611,20,192,Mujer,Español
611,20,1,Mujer,K'iche'
611,20,1,Mujer,Mam
611,20,1,Mujer,Poqomchi'
611,20,1,Mujer,Tz'utujil
612,20,2,Hombre,Achí
612,20,1,Hombre,Akateko
612,20,1,Hombre,Chalchiteko
612,20,158,Hombre,Español
612,20,1,Hombre,Kaqchiquel
612,20,1,Hombre,Mam
612,20,1,Hombre,Q'anjob'al
612,20,1,Hombre,Tz'utujil
612,20,2,Mujer,Achí
612,20,2,Mujer,Akateko
612,20,1,Mujer,Chalchiteko
612,20,173,Mujer,Español
612,20,1,Mujer,Kaqchiquel
612,20,3,Mujer,K'iche'
612,20,1,Mujer,Tektiteko
612,20,1,Mujer,Uspanteko
613,20,257,Hombre,Español
613,20,1,Hombre,Q'eqchi'
613,20,253,Mujer,Español
613,20,4,Mujer,Kaqchiquel
613,20,3,Mujer,K'iche'
613,20,1,Mujer,Poqomchi'
614,20,385,Hombre,Español
614,20,1,Hombre,Garífuna
614,20,2,Hombre,Kaqchiquel
614,20,9,Hombre,K'iche'
614,20,1,Mujer,Achí
614,20,424,Mujer,Español
614,20,2,Mujer,K'iche'
614,20,1,Mujer,Otro idioma
614,20,1,Mujer,Xinka
701,20,3,Hombre,Achí
701,20,1,Hombre,Akateko
701,20,107,Hombre,Español
701,20,813,Hombre,Kaqchiquel
701,20,28,Hombre,K'iche'
701,20,2,Hombre,Tz'utujil
701,20,2,Mujer,Achí
701,20,1,Mujer,Akateko
701,20,126,Mujer,Español
701,20,951,Mujer,Kaqchiquel
701,20,41,Mujer,K'iche'
701,20,2,Mujer,Mam
701,20,2,Mujer,No habla
