MUNICIPIO,PCP7,Recuento de PCP1,PCP6||Sexo,"PCP14||Utiliza ropa maya, garífuna, afrodescendiente o xinka"
509,51,179,Hombre,
511,54,179,Hombre,
509,58,179,Hombre,
510,13,178,Hombre,
514,13,178,Hombre,
510,25,178,Hombre,
506,58,178,Hombre,
501,75,178,Hombre,
510,1,177,Hombre,
512,2,177,Hombre,
512,14,177,Mujer,
512,19,177,Mujer,
504,26,177,Mujer,
509,51,177,Mujer,
507,53,177,Mujer,
506,60,177,Mujer,
506,62,177,Mujer,
510,21,176,Hombre,
510,28,176,Hombre,
505,46,176,Hombre,
507,50,176,Mujer,
511,55,176,Mujer,
513,64,176,Mujer,
514,0,175,Mujer,
512,1,175,Mujer,
508,9,175,Hombre,
510,26,175,Mujer,
503,30,175,Hombre,
507,45,175,Hombre,
513,65,175,Hombre,
514,0,174,Hombre,
514,15,174,Hombre,
514,25,174,Hombre,
507,47,174,Hombre,
505,53,174,Mujer,
508,5,173,Hombre,
512,10,173,Mujer,
512,13,173,Hombre,
510,16,173,Mujer,
507,46,173,Hombre,
506,59,173,Mujer,
512,0,172,Hombre,
514,3,172,Hombre,
514,4,172,Mujer,
510,6,172,Hombre,
508,13,172,Hombre,
508,14,172,Mujer,
512,16,172,Mujer,
502,67,172,Hombre,
510,0,171,Mujer,
508,4,171,Mujer,
510,14,171,Mujer,
505,52,171,Hombre,
514,8,170,Hombre,
508,15,170,Mujer,
508,17,170,Mujer,
514,21,170,Hombre,
503,33,170,Mujer,
506,51,170,Mujer,
514,1,169,Mujer,
512,2,169,Mujer,
508,9,169,Mujer,
510,30,169,Hombre,
507,58,169,Mujer,
513,59,169,Mujer,
513,62,169,Hombre,
513,63,169,Hombre,
501,78,169,Hombre,
510,13,167,Mujer,
508,14,167,Hombre,
508,15,167,Hombre,
508,18,167,Hombre,
511,56,167,Mujer,
511,57,167,Mujer,
501,71,167,Mujer,
508,0,166,Hombre,
512,4,166,Mujer,
514,4,166,Hombre,
512,12,166,Hombre,
510,23,166,Hombre,
512,23,166,Hombre,
507,52,166,Hombre,
512,7,165,Hombre,
510,10,165,Mujer,
512,23,165,Mujer,
514,23,165,Mujer,
505,52,165,Mujer,
505,57,165,Mujer,
502,69,165,Hombre,
512,8,164,Hombre,
510,12,164,Mujer,
511,54,164,Mujer,
509,59,164,Mujer,
506,62,164,Hombre,
509,63,164,Mujer,
502,72,164,Hombre,
514,8,163,Mujer,
514,14,163,Hombre,
514,14,163,Mujer,
512,15,163,Mujer,
512,24,163,Mujer,
514,24,163,Hombre,
510,27,163,Mujer,
503,33,163,Hombre,
503,34,163,Hombre,
504,35,163,Mujer,
506,53,163,Hombre,
513,61,163,Mujer,
508,6,162,Hombre,
512,13,162,Mujer,
510,27,162,Hombre,
503,38,162,Mujer,
508,1,161,Hombre,
514,7,161,Mujer,
508,8,161,Mujer,
510,9,161,Mujer,
514,10,161,Hombre,
514,10,161,Mujer,
512,19,161,Hombre,
514,24,161,Mujer,
512,28,161,Hombre,
504,29,161,Mujer,
505,49,161,Mujer,
506,51,161,Hombre,
513,66,161,Mujer,
513,68,161,Mujer,
508,10,160,Mujer,
503,37,160,Mujer,
509,65,160,Mujer,
508,8,159,Hombre,
508,12,159,Hombre,
512,16,159,Hombre,
514,26,159,Mujer,
510,28,159,Mujer,
504,32,159,Mujer,
505,58,159,Mujer,
506,64,159,Mujer,
512,14,158,Hombre,
508,22,158,Hombre,
512,26,158,Mujer,
507,56,158,Hombre,
508,2,157,Hombre,
508,6,157,Mujer,
508,7,157,Mujer,
512,9,157,Hombre,
512,11,157,Mujer,
514,12,157,Mujer,
508,16,157,Hombre,
503,36,157,Hombre,
507,54,157,Mujer,
506,55,157,Hombre,
506,56,157,Mujer,
514,21,156,Mujer,
505,53,156,Hombre,
506,63,156,Hombre,
512,0,155,Mujer,
512,10,155,Hombre,
508,11,155,Mujer,
503,31,155,Mujer,
503,32,155,Mujer,
504,35,155,Hombre,
505,49,155,Hombre,
513,68,155,Hombre,
508,1,154,Mujer,
514,5,154,Hombre,
512,11,154,Hombre,
512,15,154,Hombre,
514,16,154,Mujer,
503,40,154,Hombre,
507,49,154,Hombre,
511,57,154,Hombre,
509,59,154,Hombre,
511,60,154,Hombre,
501,77,154,Hombre,
508,4,153,Hombre,
512,5,153,Hombre,
512,24,153,Hombre,
508,3,152,Hombre,
512,6,152,Hombre,
514,9,152,Mujer,
508,13,152,Mujer,
510,29,152,Hombre,
511,51,152,Mujer,
506,54,152,Hombre,
506,56,152,Hombre,
509,62,152,Hombre,
506,64,152,Hombre,
512,3,151,Mujer,
514,13,151,Mujer,
512,30,151,Mujer,
510,33,151,Mujer,
512,7,150,Mujer,
514,11,150,Hombre,
510,12,150,Hombre,
508,20,150,Hombre,
503,32,150,Hombre,
503,35,150,Mujer,
510,38,150,Mujer,
503,40,150,Mujer,
512,8,149,Mujer,
508,19,149,Hombre,
512,21,149,Mujer,
514,25,149,Mujer,
504,29,149,Hombre,
506,57,149,Hombre,
506,63,149,Mujer,
503,34,148,Mujer,
503,39,148,Mujer,
507,49,148,Mujer,
509,62,148,Mujer,
509,63,148,Hombre,
502,71,148,Mujer,
501,80,148,Mujer,
508,11,147,Hombre,
508,12,147,Mujer,
510,15,147,Mujer,
510,26,147,Hombre,
514,27,147,Hombre,
514,27,147,Mujer,
504,33,147,Mujer,
513,67,147,Mujer,
501,76,147,Mujer,
508,5,146,Mujer,
514,9,146,Hombre,
514,15,146,Mujer,
504,34,146,Mujer,
503,37,146,Hombre,
504,40,146,Mujer,
508,3,145,Mujer,
512,25,145,Hombre,
503,36,145,Mujer,
504,38,145,Hombre,
507,53,145,Hombre,
507,60,145,Hombre,
513,66,145,Hombre,
512,30,144,Hombre,
504,31,144,Mujer,
511,51,144,Hombre,
511,60,143,Mujer,
508,19,142,Mujer,
503,39,142,Hombre,
505,56,142,Hombre,
509,68,142,Mujer,
514,26,141,Hombre,
512,27,141,Mujer,
510,30,141,Mujer,
510,33,141,Hombre,
506,68,141,Hombre,
502,73,141,Hombre,
510,11,140,Hombre,
510,29,140,Mujer,
504,33,140,Hombre,
505,55,140,Hombre,
506,59,140,Hombre,
509,68,140,Hombre,
502,72,140,Mujer,
512,9,139,Mujer,
514,28,139,Hombre,
503,35,139,Hombre,
504,42,139,Hombre,
507,55,139,Mujer,
502,69,139,Mujer,
502,74,139,Hombre,
508,16,138,Mujer,
504,37,138,Mujer,
504,40,138,Hombre,
505,54,138,Hombre,
505,58,138,Hombre,
507,58,138,Hombre,
513,70,138,Hombre,
502,74,138,Mujer,
501,76,138,Hombre,
510,11,137,Mujer,
503,31,137,Hombre,
504,38,137,Mujer,
510,38,137,Hombre,
511,58,137,Hombre,
506,61,137,Mujer,
513,67,137,Hombre,
501,77,137,Mujer,
514,30,136,Mujer,
510,37,136,Hombre,
507,51,136,Hombre,
511,56,136,Hombre,
509,65,136,Hombre,
508,23,135,Hombre,
512,26,135,Hombre,
512,27,135,Hombre,
510,36,135,Mujer,
505,54,135,Mujer,
502,71,135,Hombre,
502,73,135,Mujer,
505,51,134,Mujer,
507,54,134,Hombre,
505,55,134,Mujer,
508,22,133,Mujer,
503,42,133,Hombre,
512,25,132,Mujer,
514,28,132,Mujer,
504,36,132,Mujer,
503,38,132,Hombre,
513,70,132,Mujer,
508,20,131,Mujer,
508,24,131,Hombre,
504,34,131,Hombre,
504,36,130,Hombre,
504,37,130,Hombre,
507,55,130,Hombre,
505,60,130,Hombre,
509,64,130,Hombre,
509,64,130,Mujer,
512,29,129,Hombre,
511,59,129,Mujer,
501,80,129,Hombre,
510,32,128,Hombre,
504,48,128,Mujer,
506,66,128,Mujer,
501,82,128,Mujer,
508,25,127,Mujer,
510,31,127,Mujer,
510,32,127,Mujer,
510,34,127,Mujer,
514,35,127,Hombre,
513,61,127,Hombre,
512,28,126,Mujer,
512,32,126,Hombre,
512,35,126,Mujer,
512,38,126,Mujer,
503,43,126,Mujer,
507,56,126,Mujer,
507,57,126,Mujer,
507,62,126,Hombre,
506,65,126,Mujer,
508,0,125,Mujer,
510,37,125,Mujer,
509,67,125,Hombre,
513,69,125,Mujer,
508,28,124,Mujer,
514,34,124,Mujer,
510,35,124,Mujer,
510,39,124,Mujer,
503,43,124,Hombre,
501,79,124,Mujer,
510,35,123,Hombre,
509,61,123,Mujer,
509,67,123,Mujer,
513,71,123,Hombre,
508,25,122,Hombre,
514,30,122,Hombre,
514,32,122,Mujer,
514,33,122,Mujer,
504,39,122,Mujer,
505,56,122,Mujer,
507,59,122,Hombre,
507,60,122,Mujer,
502,78,122,Hombre,
514,29,121,Mujer,
510,31,121,Hombre,
504,43,121,Mujer,
505,57,121,Hombre,
506,70,121,Mujer,
508,24,120,Mujer,
503,42,120,Mujer,
506,65,120,Hombre,
506,68,120,Mujer,
502,75,120,Mujer,
504,31,119,Hombre,
512,38,119,Hombre,
504,41,119,Mujer,
511,59,119,Hombre,
509,61,119,Hombre,
511,65,119,Mujer,
513,73,119,Hombre,
508,21,118,Mujer,
508,23,118,Mujer,
512,32,118,Mujer,
510,34,118,Hombre,
512,34,118,Mujer,
505,62,118,Mujer,
506,67,118,Mujer,
502,75,118,Hombre,
505,63,117,Hombre,
513,72,117,Mujer,
511,20,116,Hombre,No
514,36,116,Mujer,
509,66,116,Hombre,
506,70,116,Hombre,
514,11,115,Mujer,
507,51,115,Mujer,
511,62,115,Mujer,
511,63,115,Mujer,
511,25,114,Hombre,No
514,33,114,Hombre,
507,57,114,Hombre,
501,83,114,Hombre,
510,43,113,Mujer,
505,65,113,Mujer,
513,72,113,Hombre,
511,26,112,Hombre,No
504,42,112,Mujer,
503,44,112,Mujer,
507,65,112,Hombre,
502,77,112,Hombre,
511,24,111,Hombre,No
508,27,111,Mujer,
508,30,111,Hombre,
510,40,111,Hombre,
512,40,111,Mujer,
507,62,111,Mujer,
513,73,111,Mujer,
508,26,110,Hombre,
514,31,110,Mujer,
514,32,110,Hombre,
503,41,110,Hombre,
504,45,110,Mujer,
506,61,110,Hombre,
506,66,110,Hombre,
510,40,109,Mujer,
504,50,109,Hombre,
507,63,109,Mujer,
502,76,109,Hombre,
502,77,109,Mujer,
508,21,108,Hombre,
508,28,108,Hombre,
512,29,108,Mujer,
514,31,108,Hombre,
512,36,108,Mujer,
503,45,108,Mujer,
504,46,108,Mujer,
507,63,108,Hombre,
505,65,108,Hombre,
513,69,108,Hombre,
509,70,108,Mujer,
508,26,107,Mujer,
508,27,107,Hombre,
514,38,107,Mujer,
502,76,107,Mujer,
508,30,106,Mujer,
503,41,106,Mujer,
504,45,106,Hombre,
505,59,106,Hombre,
507,59,106,Mujer,
507,64,106,Hombre,
511,18,105,Hombre,No
510,39,105,Hombre,
511,62,105,Hombre,
511,12,104,Hombre,No
510,43,104,Hombre,
505,59,104,Mujer,
505,64,104,Hombre,
501,79,104,Hombre,
512,31,103,Hombre,
512,36,103,Hombre,
514,38,103,Hombre,
514,40,103,Hombre,
512,42,103,Mujer,
514,42,103,Mujer,
503,48,103,Hombre,
506,67,103,Hombre,
511,68,103,Mujer,
506,69,103,Mujer,
514,36,102,Hombre,
510,42,102,Hombre,
503,44,102,Hombre,
504,44,102,Mujer,
511,63,102,Hombre,
509,66,102,Mujer,
513,75,102,Hombre,
501,83,102,Mujer,
511,8,101,Hombre,No
511,22,101,Hombre,No
508,29,101,Hombre,
512,33,101,Hombre,
502,78,101,Mujer,
511,30,100,Hombre,No
514,43,100,Mujer,
503,45,100,Hombre,
511,64,100,Mujer,
511,67,100,Mujer,
511,28,99,Hombre,No
514,35,99,Mujer,
510,36,99,Hombre,
512,40,98,Hombre,
504,47,98,Mujer,
505,60,98,Mujer,
511,64,98,Hombre,
507,65,98,Mujer,
511,23,97,Hombre,No
512,39,97,Mujer,
512,42,97,Hombre,
510,45,97,Mujer,
503,47,97,Hombre,
504,52,97,Hombre,
506,73,97,Mujer,
512,39,96,Hombre,
514,40,96,Mujer,
504,43,96,Hombre,
512,45,96,Mujer,
504,48,96,Hombre,
505,51,96,Hombre,
505,62,96,Hombre,
505,64,96,Mujer,
511,22,95,Mujer,Sí
504,51,95,Mujer,
504,39,94,Hombre,
504,47,94,Hombre,
507,64,94,Mujer,
511,65,94,Hombre,
507,66,94,Mujer,
505,68,94,Hombre,
514,29,93,Hombre,
508,35,93,Mujer,
511,38,93,Hombre,No
510,44,93,Mujer,
501,82,93,Hombre,
511,15,92,Hombre,No
508,33,92,Hombre,
512,35,92,Hombre,
510,48,92,Mujer,
503,52,92,Mujer,
504,53,92,Hombre,
505,61,92,Mujer,
511,61,92,Mujer,
509,70,92,Hombre,
511,20,91,Mujer,Sí
508,35,91,Hombre,
514,39,91,Mujer,
504,52,91,Mujer,
505,63,91,Mujer,
508,32,90,Mujer,
512,50,90,Mujer,
503,52,90,Hombre,
507,67,90,Mujer,
513,74,90,Mujer,
501,84,90,Mujer,
511,26,89,Mujer,Sí
512,33,89,Mujer,
508,34,89,Mujer,
514,37,89,Hombre,
511,40,89,Hombre,No
506,69,89,Hombre,
506,72,89,Hombre,
508,33,88,Mujer,
510,46,88,Mujer,
503,48,88,Mujer,
503,49,88,Mujer,
511,61,88,Hombre,
501,81,88,Hombre,
501,81,88,Mujer,
511,13,87,Hombre,No
511,17,87,Mujer,Sí
511,19,87,Hombre,No
511,27,87,Hombre,No
511,32,87,Hombre,No
512,34,87,Hombre,
504,41,87,Hombre,
510,41,87,Hombre,
510,45,87,Hombre,
503,46,87,Mujer,
510,47,87,Hombre,
505,68,87,Mujer,
509,72,87,Mujer,
502,79,87,Mujer,
501,84,87,Hombre,
511,21,86,Hombre,No
508,32,86,Hombre,
510,42,86,Mujer,
514,42,86,Hombre,
503,47,86,Mujer,
511,6,85,Hombre,No
512,31,85,Mujer,
508,34,85,Hombre,
512,43,85,Mujer,
512,44,85,Mujer,
507,66,85,Hombre,
507,70,85,Hombre,
506,71,85,Hombre,
506,73,85,Hombre,
502,80,85,Hombre,
501,85,85,Hombre,
511,5,84,Hombre,No
511,16,84,Hombre,No
511,30,84,Mujer,Sí
512,37,84,Hombre,
510,44,84,Hombre,
510,47,84,Mujer,
504,50,84,Mujer,
511,66,84,Hombre,
511,11,83,Hombre,No
504,44,83,Hombre,
510,48,83,Hombre,
503,54,83,Mujer,
507,61,83,Mujer,
507,68,83,Hombre,
513,71,83,Mujer,
513,74,83,Hombre,
513,78,83,Hombre,
511,6,82,Mujer,Sí
511,10,82,Hombre,No
508,29,82,Mujer,
508,31,82,Mujer,
511,33,82,Hombre,No
514,34,82,Hombre,
514,37,82,Mujer,
514,43,82,Hombre,
503,51,82,Mujer,
507,61,82,Hombre,
505,67,82,Hombre,
507,68,82,Mujer,
511,68,82,Hombre,
506,72,82,Mujer,
509,72,82,Hombre,
511,17,81,Hombre,No
503,46,81,Hombre,
510,52,81,Hombre,
504,54,81,Mujer,
507,67,81,Hombre,
513,76,81,Hombre,
511,3,80,Hombre,No
511,23,80,Mujer,Sí
511,29,80,Hombre,No
512,48,80,Mujer,
510,50,80,Hombre,
504,53,80,Mujer,
511,66,80,Mujer,
513,77,80,Hombre,
511,25,79,Mujer,Sí
512,37,79,Mujer,
508,38,79,Mujer,
510,41,79,Mujer,
512,43,79,Hombre,
514,45,79,Mujer,
504,49,79,Mujer,
510,52,79,Mujer,
503,58,79,Mujer,
505,61,79,Hombre,
505,70,79,Hombre,
501,85,79,Mujer,
511,19,78,Mujer,Sí
512,47,78,Mujer,
503,50,78,Mujer,
503,56,78,Mujer,
509,69,78,Hombre,
502,79,78,Hombre,
511,8,77,Mujer,Sí
508,37,77,Hombre,
504,46,77,Hombre,
514,50,77,Mujer,
505,66,77,Hombre,
505,66,77,Mujer,
509,71,77,Mujer,
511,9,76,Hombre,No
511,36,76,Mujer,Sí
508,37,76,Mujer,
508,39,76,Hombre,
514,44,76,Mujer,
510,46,76,Hombre,
510,53,76,Hombre,
504,55,76,Mujer,
510,55,76,Mujer,
501,86,76,Mujer,
512,44,75,Hombre,
504,60,75,Hombre,
509,69,75,Mujer,
502,82,75,Hombre,
508,39,74,Mujer,
503,50,74,Hombre,
503,57,74,Mujer,
504,58,74,Mujer,
511,69,74,Mujer,
506,74,74,Hombre,
513,77,74,Mujer,
502,82,74,Mujer,
511,2,73,Mujer,Sí
514,39,73,Hombre,
508,40,73,Hombre,
510,49,73,Hombre,
510,50,73,Mujer,
503,55,73,Mujer,
513,75,73,Mujer,
511,9,72,Mujer,Sí
511,10,72,Mujer,Sí
511,28,72,Mujer,Sí
511,29,72,Mujer,Sí
511,36,72,Hombre,No
511,39,72,Hombre,No
508,40,72,Mujer,
512,41,72,Hombre,
508,42,72,Mujer,
504,51,72,Hombre,
510,51,72,Mujer,
512,52,72,Mujer,
503,53,72,Hombre,
504,58,72,Hombre,
505,69,72,Hombre,
511,69,72,Hombre,
511,70,72,Mujer,
509,75,72,Hombre,
508,36,71,Hombre,
512,46,71,Mujer,
514,46,71,Mujer,
514,48,71,Mujer,
510,49,71,Mujer,
509,73,71,Hombre,
501,87,71,Mujer,
501,88,71,Mujer,
511,7,70,Mujer,Sí
511,16,70,Mujer,Sí
511,24,70,Mujer,Sí
511,33,70,Mujer,Sí
512,47,70,Hombre,
514,48,70,Hombre,
503,53,70,Mujer,
510,55,70,Hombre,
503,57,70,Hombre,
505,67,70,Mujer,
505,70,70,Mujer,
509,75,70,Mujer,
511,4,69,Hombre,No
511,4,69,Mujer,Sí
511,34,69,Hombre,No
514,41,69,Mujer,
514,45,69,Hombre,
512,48,69,Hombre,
504,49,69,Hombre,
514,52,69,Hombre,
503,60,69,Hombre,
513,76,69,Mujer,
513,78,69,Mujer,
511,14,68,Hombre,No
511,18,68,Mujer,Sí
508,36,68,Mujer,
512,45,68,Hombre,
514,53,68,Hombre,
504,55,68,Hombre,
503,56,68,Hombre,
511,73,68,Mujer,
502,80,68,Mujer,
511,42,67,Hombre,No
504,54,67,Hombre,
503,55,67,Hombre,
505,72,67,Hombre,
511,7,66,Hombre,No
512,46,66,Hombre,
503,51,66,Hombre,
508,52,66,Mujer,
512,53,66,Hombre,
503,58,66,Hombre,
510,58,66,Mujer,
511,67,66,Hombre,
505,73,66,Hombre,
505,73,66,Mujer,
513,80,66,Hombre,
511,2,65,Hombre,No
511,35,65,Hombre,No
508,38,65,Hombre,
511,40,65,Mujer,Sí
508,44,65,Mujer,
514,46,65,Hombre,
508,47,65,Hombre,
512,49,65,Mujer,
512,50,65,Hombre,
510,54,65,Mujer,
510,56,65,Hombre,
504,57,65,Mujer,
510,57,65,Mujer,
509,73,65,Mujer,
511,5,64,Mujer,Sí
511,13,64,Mujer,Sí
511,14,64,Mujer,Sí
511,21,64,Mujer,Sí
514,47,64,Hombre,
514,47,64,Mujer,
512,49,64,Hombre,
510,53,64,Mujer,
503,54,64,Hombre,
504,56,64,Hombre,
504,56,64,Mujer,
510,58,64,Hombre,
505,69,64,Mujer,
507,73,64,Hombre,
511,34,63,Mujer,Sí
514,44,63,Hombre,
503,49,63,Hombre,
504,59,63,Mujer,
507,70,63,Mujer,
502,85,63,Hombre,
511,11,62,Mujer,Sí
511,37,62,Hombre,No
511,38,62,Mujer,Sí
512,41,62,Mujer,
508,42,62,Hombre,
511,43,62,Hombre,No
511,45,62,Mujer,Sí
514,49,62,Hombre,
512,52,62,Hombre,
510,54,62,Hombre,
504,63,62,Mujer,
503,65,62,Mujer,
506,71,62,Mujer,
506,74,62,Mujer,
501,86,62,Hombre,
511,32,61,Mujer,Sí
514,50,61,Hombre,
503,60,61,Mujer,
506,75,61,Mujer,
502,83,61,Hombre,
511,1,60,Hombre,No
511,27,60,Mujer,Sí
511,42,60,Mujer,Sí
508,43,60,Hombre,
508,45,60,Hombre,
508,48,60,Hombre,
507,72,60,Hombre,
509,74,60,Mujer,
506,76,60,Mujer,
511,35,59,Mujer,Sí
508,43,59,Mujer,
508,44,59,Hombre,
508,50,59,Hombre,
512,55,59,Hombre,
512,60,59,Mujer,
503,62,59,Mujer,
503,64,59,Mujer,
506,75,59,Hombre,
507,75,59,Mujer,
506,78,59,Hombre,
511,39,58,Mujer,Sí
508,41,58,Mujer,
511,50,58,Hombre,No
514,57,58,Mujer,
503,59,58,Mujer,
509,78,58,Hombre,
502,81,58,Hombre,
508,31,57,Hombre,
511,31,57,Hombre,No
508,41,57,Hombre,
514,41,57,Hombre,
510,57,57,Hombre,
514,58,57,Hombre,
512,59,57,Mujer,
503,61,57,Mujer,
510,63,57,Hombre,
504,65,57,Hombre,
507,73,57,Mujer,
513,83,57,Hombre,
502,84,57,Hombre,
510,60,56,Mujer,
511,70,56,Hombre,
509,78,56,Mujer,
506,80,56,Hombre,
502,84,56,Mujer,
511,15,55,Mujer,Sí
508,45,55,Mujer,
508,46,55,Mujer,
508,47,55,Mujer,
514,49,55,Mujer,
512,56,55,Hombre,
512,57,55,Hombre,
514,58,55,Mujer,
504,60,55,Mujer,
505,71,55,Mujer,
507,74,55,Mujer,
513,82,55,Hombre,
511,37,54,Mujer,Sí
514,60,54,Hombre,
504,63,54,Hombre,
503,67,54,Hombre,
511,72,54,Mujer,
505,76,54,Hombre,
507,78,54,Mujer,
513,79,54,Hombre,
502,83,54,Mujer,
511,0,53,Hombre,No
511,22,53,Mujer,No
511,48,53,Mujer,Sí
512,53,53,Mujer,
512,54,53,Mujer,
508,56,53,Hombre,
504,59,53,Hombre,
512,60,53,Hombre,
503,62,53,Hombre,
504,62,53,Mujer,
503,63,53,Hombre,
503,68,53,Hombre,
507,69,53,Hombre,
509,71,53,Hombre,
505,72,53,Mujer,
509,74,53,Hombre,
513,80,53,Mujer,
506,83,53,Mujer,
511,12,52,Mujer,Sí
511,45,52,Hombre,No
514,51,52,Mujer,
514,52,52,Mujer,
512,54,52,Hombre,
512,55,52,Mujer,
510,59,52,Hombre,
514,60,52,Mujer,
504,62,52,Hombre,
505,71,52,Hombre,
506,78,52,Mujer,
502,81,52,Mujer,
511,43,51,Mujer,Sí
511,47,51,Hombre,No
508,50,51,Mujer,
510,51,51,Hombre,
514,51,51,Hombre,
514,54,51,Hombre,
503,61,51,Hombre,
503,65,51,Hombre,
504,68,51,Mujer,
507,72,51,Mujer,
511,72,51,Hombre,
511,74,51,Hombre,
509,77,51,Mujer,
509,79,51,Hombre,
511,48,50,Hombre,No
508,54,50,Mujer,
514,55,50,Mujer,
510,60,50,Hombre,
512,64,50,Hombre,
511,71,50,Mujer,
505,74,50,Mujer,
505,77,50,Hombre,
509,77,50,Hombre,
513,81,50,Hombre,
501,88,50,Hombre,
511,3,49,Mujer,Sí
514,53,49,Mujer,
508,56,49,Mujer,
512,56,49,Mujer,
512,57,49,Mujer,
503,59,49,Hombre,
503,63,49,Mujer,
510,63,49,Mujer,
504,66,49,Mujer,
505,74,49,Hombre,
507,76,49,Hombre,
501,23,48,Hombre,No
511,31,48,Mujer,Sí
511,41,48,Hombre,No
508,57,48,Hombre,
512,58,48,Hombre,
504,68,48,Hombre,
507,74,48,Hombre,
509,80,48,Mujer,
511,17,47,Mujer,No
501,28,47,Hombre,No
508,49,47,Hombre,
511,56,47,Mujer,Sí
511,58,47,Mujer,Sí
514,62,47,Mujer,
507,69,47,Mujer,
511,71,47,Hombre,
505,75,47,Mujer,
513,79,47,Mujer,
501,87,47,Hombre,
511,1,46,Mujer,Sí
508,46,46,Hombre,
511,46,46,Mujer,Sí
512,58,46,Mujer,
511,60,46,Hombre,No
510,62,46,Hombre,
504,64,46,Mujer,
503,67,46,Mujer,
507,71,46,Hombre,
511,73,46,Hombre,
509,80,46,Hombre,
511,44,45,Hombre,No
511,50,45,Mujer,Sí
512,51,45,Mujer,
511,52,45,Hombre,No
510,59,45,Mujer,
510,61,45,Mujer,
503,64,45,Hombre,
511,74,45,Mujer,
507,75,45,Hombre,
509,76,45,Mujer,
506,77,45,Mujer,
505,78,45,Hombre,
507,79,45,Hombre,
513,82,45,Mujer,
511,44,44,Mujer,Sí
508,48,44,Mujer,
508,52,44,Hombre,
511,53,44,Mujer,Sí
508,55,44,Mujer,
508,60,44,Mujer,
504,64,44,Hombre,
503,73,44,Hombre,
505,75,44,Hombre,
509,76,44,Hombre,
505,78,44,Mujer,
509,79,44,Mujer,
506,80,44,Mujer,
513,84,44,Hombre,
502,86,44,Mujer,
511,41,43,Mujer,Sí
511,46,43,Hombre,No
511,47,43,Mujer,Sí
508,49,43,Mujer,
511,49,43,Mujer,Sí
511,55,43,Mujer,Sí
514,55,43,Hombre,
510,56,43,Mujer,
514,56,43,Mujer,
504,57,43,Hombre,
508,58,43,Mujer,
514,59,43,Hombre,
503,69,43,Mujer,
503,70,43,Mujer,
508,53,42,Mujer,
508,54,42,Hombre,
508,55,42,Hombre,
514,63,42,Hombre,
503,66,42,Hombre,
512,67,42,Hombre,
506,77,42,Hombre,
507,78,42,Hombre,
506,79,42,Mujer,
511,9,41,Mujer,No
501,32,41,Hombre,No
511,49,41,Hombre,No
512,63,41,Hombre,
514,65,41,Mujer,
504,67,41,Hombre,
504,67,41,Mujer,
504,70,41,Hombre,
512,70,41,Hombre,
505,77,41,Mujer,
502,88,41,Hombre,
513,88,41,Mujer,
511,27,40,Mujer,No
511,29,40,Mujer,No
511,32,40,Mujer,No
512,51,40,Hombre,
508,53,40,Hombre,
514,54,40,Mujer,
514,57,40,Hombre,
514,67,40,Mujer,
503,68,40,Mujer,
507,71,40,Mujer,
505,76,40,Mujer,
511,78,40,Mujer,
506,82,40,Mujer,
509,82,40,Hombre,
513,83,40,Mujer,
501,89,40,Mujer,
511,54,39,Hombre,No
508,58,39,Hombre,
508,60,39,Hombre,
510,62,39,Mujer,
510,64,39,Hombre,
512,66,39,Mujer,
504,73,39,Hombre,
502,17,38,Hombre,No
511,18,38,Mujer,No
511,52,38,Mujer,Sí
511,54,38,Mujer,Sí
510,61,38,Hombre,
508,62,38,Hombre,
512,65,38,Mujer,
503,66,38,Mujer,
512,68,38,Hombre,
514,68,38,Mujer,
512,70,38,Mujer,
511,75,38,Hombre,
506,76,38,Hombre,
511,77,38,Hombre,
505,80,38,Hombre,
509,83,38,Mujer,
511,5,37,Mujer,No
511,13,37,Mujer,No
501,30,37,Hombre,No
514,56,37,Hombre,
511,58,37,Hombre,No
504,61,37,Hombre,
508,62,37,Mujer,
508,64,37,Hombre,
508,65,37,Hombre,
510,68,37,Hombre,
504,69,37,Hombre,
503,70,37,Hombre,
511,76,37,Mujer,
506,79,37,Hombre,
502,85,37,Mujer,
502,88,37,Mujer,
511,0,36,Mujer,Sí
511,8,36,Mujer,No
501,22,36,Hombre,No
501,27,36,Hombre,No
501,40,36,Hombre,No
511,60,36,Mujer,Sí
512,61,36,Mujer,
514,61,36,Mujer,
512,62,36,Hombre,
512,62,36,Mujer,
514,64,36,Mujer,
504,65,36,Mujer,
510,66,36,Mujer,
504,70,36,Mujer,
503,72,36,Hombre,
507,76,36,Mujer,
507,77,36,Hombre,
511,77,36,Mujer,
511,78,36,Hombre,
511,1,35,Mujer,No
511,2,35,Mujer,No
508,8,35,Hombre,No
511,19,35,Mujer,No
511,55,35,Hombre,No
511,57,35,Mujer,Sí
512,59,35,Hombre,
514,62,35,Hombre,
510,64,35,Mujer,
510,65,35,Mujer,
512,67,35,Mujer,
511,75,35,Mujer,
512,75,35,Hombre,
507,77,35,Mujer,
502,86,35,Hombre,
511,33,34,Mujer,No
512,65,34,Hombre,
504,66,34,Hombre,
503,69,34,Hombre,
507,79,34,Mujer,
511,7,33,Mujer,No
501,33,33,Hombre,No
501,42,33,Hombre,No
511,51,33,Mujer,Sí
512,63,33,Mujer,
514,63,33,Mujer,
510,65,33,Hombre,
510,66,33,Hombre,
514,67,33,Hombre,
510,68,33,Mujer,
504,69,33,Mujer,
514,70,33,Hombre,
