Id_Dep,Id_Mun,Departamento,Municipio,Comunidad Linguística,Pobl. ComLinguistica
12,1219,San Marcos,San Pablo,Tektiteka,0
12,1219,San Marcos,San Pablo,Tz'utujil,2
12,1219,San Marcos,San Pablo,Uspanteka,0
12,1220,San Marcos,El Quetzal,Achi,7
12,1220,San Marcos,El Quetzal,Akateka,0
12,1220,San Marcos,El Quetzal,Awakateka,0
12,1220,San Marcos,El Quetzal,Chalchiteka,45
12,1220,San Marcos,El Quetzal,Ch'orti',0
12,1220,San Marcos,El Quetzal,Chuj,0
12,1220,San Marcos,El Quetzal,Itza',0
12,1220,San Marcos,El Quetzal,Ixil,0
12,1220,San Marcos,El Quetzal,Jakalteko /Popti',0
12,1220,San Marcos,El Quetzal,Kaqchikel,0
12,1220,San Marcos,El Quetzal,K'iche',5
12,1220,San Marcos,El Quetzal,Mam,19
12,1220,San Marcos,El Quetzal,Mopan,0
12,1220,San Marcos,El Quetzal,Poqomam,0
12,1220,San Marcos,El Quetzal,Poqomchi',0
12,1220,San Marcos,El Quetzal,Q'anjob'al,0
12,1220,San Marcos,El Quetzal,Q'eqchi',9
12,1220,San Marcos,El Quetzal,Sakapulteka,0
12,1220,San Marcos,El Quetzal,Sipakapense,0
12,1220,San Marcos,El Quetzal,Tektiteka,0
12,1220,San Marcos,El Quetzal,Tz'utujil,0
12,1220,San Marcos,El Quetzal,Uspanteka,0
12,1221,San Marcos,La Reforma,Achi,5
12,1221,San Marcos,La Reforma,Akateka,0
12,1221,San Marcos,La Reforma,Awakateka,0
12,1221,San Marcos,La Reforma,Chalchiteka,17
12,1221,San Marcos,La Reforma,Ch'orti',0
12,1221,San Marcos,La Reforma,Chuj,0
12,1221,San Marcos,La Reforma,Itza',0
12,1221,San Marcos,La Reforma,Ixil,0
12,1221,San Marcos,La Reforma,Jakalteko /Popti',0
12,1221,San Marcos,La Reforma,Kaqchikel,1
12,1221,San Marcos,La Reforma,K'iche',13
12,1221,San Marcos,La Reforma,Mam,27
12,1221,San Marcos,La Reforma,Mopan,0
12,1221,San Marcos,La Reforma,Poqomam,0
12,1221,San Marcos,La Reforma,Poqomchi',0
12,1221,San Marcos,La Reforma,Q'anjob'al,0
12,1221,San Marcos,La Reforma,Q'eqchi',2
12,1221,San Marcos,La Reforma,Sakapulteka,0
12,1221,San Marcos,La Reforma,Sipakapense,0
12,1221,San Marcos,La Reforma,Tektiteka,0
12,1221,San Marcos,La Reforma,Tz'utujil,0
12,1221,San Marcos,La Reforma,Uspanteka,0
12,1222,San Marcos,Pajapita,Achi,1
12,1222,San Marcos,Pajapita,Akateka,0
12,1222,San Marcos,Pajapita,Awakateka,0
12,1222,San Marcos,Pajapita,Chalchiteka,45
12,1222,San Marcos,Pajapita,Ch'orti',0
12,1222,San Marcos,Pajapita,Chuj,0
12,1222,San Marcos,Pajapita,Itza',0
12,1222,San Marcos,Pajapita,Ixil,0
12,1222,San Marcos,Pajapita,Jakalteko /Popti',0
12,1222,San Marcos,Pajapita,Kaqchikel,11
12,1222,San Marcos,Pajapita,K'iche',41
12,1222,San Marcos,Pajapita,Mam,23
12,1222,San Marcos,Pajapita,Mopan,0
12,1222,San Marcos,Pajapita,Poqomam,0
12,1222,San Marcos,Pajapita,Poqomchi',0
12,1222,San Marcos,Pajapita,Q'anjob'al,0
12,1222,San Marcos,Pajapita,Q'eqchi',1
12,1222,San Marcos,Pajapita,Sakapulteka,0
12,1222,San Marcos,Pajapita,Sipakapense,0
12,1222,San Marcos,Pajapita,Tektiteka,1
12,1222,San Marcos,Pajapita,Tz'utujil,0
12,1222,San Marcos,Pajapita,Uspanteka,11
12,1223,San Marcos,Ixchiguán,Achi,60
12,1223,San Marcos,Ixchiguán,Akateka,39
12,1223,San Marcos,Ixchiguán,Awakateka,1
12,1223,San Marcos,Ixchiguán,Chalchiteka,18
12,1223,San Marcos,Ixchiguán,Ch'orti',0
12,1223,San Marcos,Ixchiguán,Chuj,0
12,1223,San Marcos,Ixchiguán,Itza',0
12,1223,San Marcos,Ixchiguán,Ixil,0
12,1223,San Marcos,Ixchiguán,Jakalteko /Popti',1
12,1223,San Marcos,Ixchiguán,Kaqchikel,23
12,1223,San Marcos,Ixchiguán,K'iche',647
12,1223,San Marcos,Ixchiguán,Mam,19305
12,1223,San Marcos,Ixchiguán,Mopan,17
12,1223,San Marcos,Ixchiguán,Poqomam,6
12,1223,San Marcos,Ixchiguán,Poqomchi',6
12,1223,San Marcos,Ixchiguán,Q'anjob'al,4
12,1223,San Marcos,Ixchiguán,Q'eqchi',5
12,1223,San Marcos,Ixchiguán,Sakapulteka,5
12,1223,San Marcos,Ixchiguán,Sipakapense,13
12,1223,San Marcos,Ixchiguán,Tektiteka,0
12,1223,San Marcos,Ixchiguán,Tz'utujil,9
12,1223,San Marcos,Ixchiguán,Uspanteka,11
12,1224,San Marcos,San José Ojetenam,Achi,14
12,1224,San Marcos,San José Ojetenam,Akateka,1
12,1224,San Marcos,San José Ojetenam,Awakateka,0
12,1224,San Marcos,San José Ojetenam,Chalchiteka,18
12,1224,San Marcos,San José Ojetenam,Ch'orti',0
12,1224,San Marcos,San José Ojetenam,Chuj,0
12,1224,San Marcos,San José Ojetenam,Itza',0
12,1224,San Marcos,San José Ojetenam,Ixil,0
12,1224,San Marcos,San José Ojetenam,Jakalteko /Popti',0
12,1224,San Marcos,San José Ojetenam,Kaqchikel,2
12,1224,San Marcos,San José Ojetenam,K'iche',19
12,1224,San Marcos,San José Ojetenam,Mam,1553
12,1224,San Marcos,San José Ojetenam,Mopan,0
12,1224,San Marcos,San José Ojetenam,Poqomam,0
12,1224,San Marcos,San José Ojetenam,Poqomchi',2
12,1224,San Marcos,San José Ojetenam,Q'anjob'al,0
12,1224,San Marcos,San José Ojetenam,Q'eqchi',0
12,1224,San Marcos,San José Ojetenam,Sakapulteka,0
12,1224,San Marcos,San José Ojetenam,Sipakapense,3
12,1224,San Marcos,San José Ojetenam,Tektiteka,0
12,1224,San Marcos,San José Ojetenam,Tz'utujil,0
12,1224,San Marcos,San José Ojetenam,Uspanteka,0
12,1225,San Marcos,San Cristóbal Cucho,Achi,18
12,1225,San Marcos,San Cristóbal Cucho,Akateka,0
12,1225,San Marcos,San Cristóbal Cucho,Awakateka,0
12,1225,San Marcos,San Cristóbal Cucho,Chalchiteka,3
12,1225,San Marcos,San Cristóbal Cucho,Ch'orti',0
12,1225,San Marcos,San Cristóbal Cucho,Chuj,0
12,1225,San Marcos,San Cristóbal Cucho,Itza',0
12,1225,San Marcos,San Cristóbal Cucho,Ixil,2
12,1225,San Marcos,San Cristóbal Cucho,Jakalteko /Popti',0
12,1225,San Marcos,San Cristóbal Cucho,Kaqchikel,2
12,1225,San Marcos,San Cristóbal Cucho,K'iche',2
12,1225,San Marcos,San Cristóbal Cucho,Mam,1675
12,1225,San Marcos,San Cristóbal Cucho,Mopan,1
12,1225,San Marcos,San Cristóbal Cucho,Poqomam,0
12,1225,San Marcos,San Cristóbal Cucho,Poqomchi',0
12,1225,San Marcos,San Cristóbal Cucho,Q'anjob'al,1
12,1225,San Marcos,San Cristóbal Cucho,Q'eqchi',0
12,1225,San Marcos,San Cristóbal Cucho,Sakapulteka,0
12,1225,San Marcos,San Cristóbal Cucho,Sipakapense,3
12,1225,San Marcos,San Cristóbal Cucho,Tektiteka,0
12,1225,San Marcos,San Cristóbal Cucho,Tz'utujil,0
12,1225,San Marcos,San Cristóbal Cucho,Uspanteka,0
12,1226,San Marcos,Sipacapa,Achi,38
12,1226,San Marcos,Sipacapa,Akateka,22
12,1226,San Marcos,Sipacapa,Awakateka,0
12,1226,San Marcos,Sipacapa,Chalchiteka,6
12,1226,San Marcos,Sipacapa,Ch'orti',0
12,1226,San Marcos,Sipacapa,Chuj,3
12,1226,San Marcos,Sipacapa,Itza',0
12,1226,San Marcos,Sipacapa,Ixil,0
12,1226,San Marcos,Sipacapa,Jakalteko /Popti',6
12,1226,San Marcos,Sipacapa,Kaqchikel,33
12,1226,San Marcos,Sipacapa,K'iche',59
12,1226,San Marcos,Sipacapa,Mam,2184
12,1226,San Marcos,Sipacapa,Mopan,1
12,1226,San Marcos,Sipacapa,Poqomam,28
12,1226,San Marcos,Sipacapa,Poqomchi',6
12,1226,San Marcos,Sipacapa,Q'anjob'al,9
12,1226,San Marcos,Sipacapa,Q'eqchi',13
12,1226,San Marcos,Sipacapa,Sakapulteka,10
12,1226,San Marcos,Sipacapa,Sipakapense,16077
12,1226,San Marcos,Sipacapa,Tektiteka,1
12,1226,San Marcos,Sipacapa,Tz'utujil,2
12,1226,San Marcos,Sipacapa,Uspanteka,0
12,1227,San Marcos,Esquipulas Palo Gordo,Achi,5
12,1227,San Marcos,Esquipulas Palo Gordo,Akateka,0
12,1227,San Marcos,Esquipulas Palo Gordo,Awakateka,0
12,1227,San Marcos,Esquipulas Palo Gordo,Chalchiteka,173
12,1227,San Marcos,Esquipulas Palo Gordo,Ch'orti',0
12,1227,San Marcos,Esquipulas Palo Gordo,Chuj,0
12,1227,San Marcos,Esquipulas Palo Gordo,Itza',0
12,1227,San Marcos,Esquipulas Palo Gordo,Ixil,0
12,1227,San Marcos,Esquipulas Palo Gordo,Jakalteko /Popti',0
12,1227,San Marcos,Esquipulas Palo Gordo,Kaqchikel,3
12,1227,San Marcos,Esquipulas Palo Gordo,K'iche',2
12,1227,San Marcos,Esquipulas Palo Gordo,Mam,262
12,1227,San Marcos,Esquipulas Palo Gordo,Mopan,0
12,1227,San Marcos,Esquipulas Palo Gordo,Poqomam,0
12,1227,San Marcos,Esquipulas Palo Gordo,Poqomchi',0
12,1227,San Marcos,Esquipulas Palo Gordo,Q'anjob'al,0
12,1227,San Marcos,Esquipulas Palo Gordo,Q'eqchi',1
12,1227,San Marcos,Esquipulas Palo Gordo,Sakapulteka,0
12,1227,San Marcos,Esquipulas Palo Gordo,Sipakapense,0
12,1227,San Marcos,Esquipulas Palo Gordo,Tektiteka,0
12,1227,San Marcos,Esquipulas Palo Gordo,Tz'utujil,0
12,1227,San Marcos,Esquipulas Palo Gordo,Uspanteka,1
12,1228,San Marcos,Río Blanco,Achi,2
12,1228,San Marcos,Río Blanco,Akateka,18
12,1228,San Marcos,Río Blanco,Awakateka,0
12,1228,San Marcos,Río Blanco,Chalchiteka,1
12,1228,San Marcos,Río Blanco,Ch'orti',0
12,1228,San Marcos,Río Blanco,Chuj,0
12,1228,San Marcos,Río Blanco,Itza',0
12,1228,San Marcos,Río Blanco,Ixil,0
12,1228,San Marcos,Río Blanco,Jakalteko /Popti',0
12,1228,San Marcos,Río Blanco,Kaqchikel,1
12,1228,San Marcos,Río Blanco,K'iche',8
12,1228,San Marcos,Río Blanco,Mam,1919
12,1228,San Marcos,Río Blanco,Mopan,0
12,1228,San Marcos,Río Blanco,Poqomam,2
12,1228,San Marcos,Río Blanco,Poqomchi',0
12,1228,San Marcos,Río Blanco,Q'anjob'al,0
12,1228,San Marcos,Río Blanco,Q'eqchi',0
12,1228,San Marcos,Río Blanco,Sakapulteka,0
12,1228,San Marcos,Río Blanco,Sipakapense,0
12,1228,San Marcos,Río Blanco,Tektiteka,0
12,1228,San Marcos,Río Blanco,Tz'utujil,0
12,1228,San Marcos,Río Blanco,Uspanteka,0
12,1229,San Marcos,San Lorenzo,Achi,27
12,1229,San Marcos,San Lorenzo,Akateka,15
12,1229,San Marcos,San Lorenzo,Awakateka,0
12,1229,San Marcos,San Lorenzo,Chalchiteka,6
12,1229,San Marcos,San Lorenzo,Ch'orti',0
12,1229,San Marcos,San Lorenzo,Chuj,0
12,1229,San Marcos,San Lorenzo,Itza',0
12,1229,San Marcos,San Lorenzo,Ixil,0
12,1229,San Marcos,San Lorenzo,Jakalteko /Popti',0
12,1229,San Marcos,San Lorenzo,Kaqchikel,19
12,1229,San Marcos,San Lorenzo,K'iche',7
12,1229,San Marcos,San Lorenzo,Mam,7585
12,1229,San Marcos,San Lorenzo,Mopan,3
12,1229,San Marcos,San Lorenzo,Poqomam,0
12,1229,San Marcos,San Lorenzo,Poqomchi',6
12,1229,San Marcos,San Lorenzo,Q'anjob'al,1
12,1229,San Marcos,San Lorenzo,Q'eqchi',3
12,1229,San Marcos,San Lorenzo,Sakapulteka,1
12,1229,San Marcos,San Lorenzo,Sipakapense,0
12,1229,San Marcos,San Lorenzo,Tektiteka,0
12,1229,San Marcos,San Lorenzo,Tz'utujil,2
12,1229,San Marcos,San Lorenzo,Uspanteka,0
12,1230,San Marcos,La Blanca,Achi,2
12,1230,San Marcos,La Blanca,Akateka,2
12,1230,San Marcos,La Blanca,Awakateka,0
12,1230,San Marcos,La Blanca,Chalchiteka,53
12,1230,San Marcos,La Blanca,Ch'orti',0
12,1230,San Marcos,La Blanca,Chuj,0
12,1230,San Marcos,La Blanca,Itza',0
12,1230,San Marcos,La Blanca,Ixil,0
12,1230,San Marcos,La Blanca,Jakalteko /Popti',0
12,1230,San Marcos,La Blanca,Kaqchikel,2
12,1230,San Marcos,La Blanca,K'iche',65
12,1230,San Marcos,La Blanca,Mam,32
12,1230,San Marcos,La Blanca,Mopan,0
12,1230,San Marcos,La Blanca,Poqomam,0
12,1230,San Marcos,La Blanca,Poqomchi',1
12,1230,San Marcos,La Blanca,Q'anjob'al,0
12,1230,San Marcos,La Blanca,Q'eqchi',1
12,1230,San Marcos,La Blanca,Sakapulteka,0
12,1230,San Marcos,La Blanca,Sipakapense,3
12,1230,San Marcos,La Blanca,Tektiteka,0
12,1230,San Marcos,La Blanca,Tz'utujil,0
12,1230,San Marcos,La Blanca,Uspanteka,0
13,1301,Huehuetenango,Huehuetenango,Achi,26
13,1301,Huehuetenango,Huehuetenango,Akateka,457
13,1301,Huehuetenango,Huehuetenango,Awakateka,227
13,1301,Huehuetenango,Huehuetenango,Chalchiteka,202
13,1301,Huehuetenango,Huehuetenango,Ch'orti',3
13,1301,Huehuetenango,Huehuetenango,Chuj,198
13,1301,Huehuetenango,Huehuetenango,Itza',0
13,1301,Huehuetenango,Huehuetenango,Ixil,25
13,1301,Huehuetenango,Huehuetenango,Jakalteko /Popti',124
13,1301,Huehuetenango,Huehuetenango,Kaqchikel,98
13,1301,Huehuetenango,Huehuetenango,K'iche',2353
13,1301,Huehuetenango,Huehuetenango,Mam,1895
13,1301,Huehuetenango,Huehuetenango,Mopan,11
13,1301,Huehuetenango,Huehuetenango,Poqomam,23
13,1301,Huehuetenango,Huehuetenango,Poqomchi',6
13,1301,Huehuetenango,Huehuetenango,Q'anjob'al,2947
13,1301,Huehuetenango,Huehuetenango,Q'eqchi',73
13,1301,Huehuetenango,Huehuetenango,Sakapulteka,46
13,1301,Huehuetenango,Huehuetenango,Sipakapense,9
13,1301,Huehuetenango,Huehuetenango,Tektiteka,2
13,1301,Huehuetenango,Huehuetenango,Tz'utujil,13
13,1301,Huehuetenango,Huehuetenango,Uspanteka,4
13,1302,Huehuetenango,Chiantla,Achi,25
13,1302,Huehuetenango,Chiantla,Akateka,67
13,1302,Huehuetenango,Chiantla,Awakateka,460
13,1302,Huehuetenango,Chiantla,Chalchiteka,389
13,1302,Huehuetenango,Chiantla,Ch'orti',1
13,1302,Huehuetenango,Chiantla,Chuj,10
13,1302,Huehuetenango,Chiantla,Itza',0
13,1302,Huehuetenango,Chiantla,Ixil,4
13,1302,Huehuetenango,Chiantla,Jakalteko /Popti',2
13,1302,Huehuetenango,Chiantla,Kaqchikel,29
13,1302,Huehuetenango,Chiantla,K'iche',844
13,1302,Huehuetenango,Chiantla,Mam,5518
13,1302,Huehuetenango,Chiantla,Mopan,5
13,1302,Huehuetenango,Chiantla,Poqomam,12
13,1302,Huehuetenango,Chiantla,Poqomchi',5
13,1302,Huehuetenango,Chiantla,Q'anjob'al,835
13,1302,Huehuetenango,Chiantla,Q'eqchi',10
13,1302,Huehuetenango,Chiantla,Sakapulteka,1
13,1302,Huehuetenango,Chiantla,Sipakapense,1
13,1302,Huehuetenango,Chiantla,Tektiteka,0
13,1302,Huehuetenango,Chiantla,Tz'utujil,1
13,1302,Huehuetenango,Chiantla,Uspanteka,4
13,1303,Huehuetenango,Malacatancito,Achi,13
13,1303,Huehuetenango,Malacatancito,Akateka,31
13,1303,Huehuetenango,Malacatancito,Awakateka,18
13,1303,Huehuetenango,Malacatancito,Chalchiteka,23
13,1303,Huehuetenango,Malacatancito,Ch'orti',0
13,1303,Huehuetenango,Malacatancito,Chuj,5
13,1303,Huehuetenango,Malacatancito,Itza',0
13,1303,Huehuetenango,Malacatancito,Ixil,1
13,1303,Huehuetenango,Malacatancito,Jakalteko /Popti',0
13,1303,Huehuetenango,Malacatancito,Kaqchikel,15
13,1303,Huehuetenango,Malacatancito,K'iche',4776
13,1303,Huehuetenango,Malacatancito,Mam,793
13,1303,Huehuetenango,Malacatancito,Mopan,1
13,1303,Huehuetenango,Malacatancito,Poqomam,0
13,1303,Huehuetenango,Malacatancito,Poqomchi',3
13,1303,Huehuetenango,Malacatancito,Q'anjob'al,59
13,1303,Huehuetenango,Malacatancito,Q'eqchi',4
13,1303,Huehuetenango,Malacatancito,Sakapulteka,0
13,1303,Huehuetenango,Malacatancito,Sipakapense,7
13,1303,Huehuetenango,Malacatancito,Tektiteka,1
13,1303,Huehuetenango,Malacatancito,Tz'utujil,2
13,1303,Huehuetenango,Malacatancito,Uspanteka,0
13,1304,Huehuetenango,Cuilco,Achi,38
13,1304,Huehuetenango,Cuilco,Akateka,37
13,1304,Huehuetenango,Cuilco,Awakateka,1
13,1304,Huehuetenango,Cuilco,Chalchiteka,60
13,1304,Huehuetenango,Cuilco,Ch'orti',0
13,1304,Huehuetenango,Cuilco,Chuj,10
13,1304,Huehuetenango,Cuilco,Itza',1
13,1304,Huehuetenango,Cuilco,Ixil,0
13,1304,Huehuetenango,Cuilco,Jakalteko /Popti',4
13,1304,Huehuetenango,Cuilco,Kaqchikel,22
13,1304,Huehuetenango,Cuilco,K'iche',73
13,1304,Huehuetenango,Cuilco,Mam,11499
13,1304,Huehuetenango,Cuilco,Mopan,7
13,1304,Huehuetenango,Cuilco,Poqomam,109
13,1304,Huehuetenango,Cuilco,Poqomchi',0
13,1304,Huehuetenango,Cuilco,Q'anjob'al,12
13,1304,Huehuetenango,Cuilco,Q'eqchi',6
13,1304,Huehuetenango,Cuilco,Sakapulteka,1
13,1304,Huehuetenango,Cuilco,Sipakapense,0
13,1304,Huehuetenango,Cuilco,Tektiteka,3
13,1304,Huehuetenango,Cuilco,Tz'utujil,1
13,1304,Huehuetenango,Cuilco,Uspanteka,6
13,1305,Huehuetenango,Nentón,Achi,36
13,1305,Huehuetenango,Nentón,Akateka,6037
13,1305,Huehuetenango,Nentón,Awakateka,16
13,1305,Huehuetenango,Nentón,Chalchiteka,28
13,1305,Huehuetenango,Nentón,Ch'orti',11
13,1305,Huehuetenango,Nentón,Chuj,26320
13,1305,Huehuetenango,Nentón,Itza',1
13,1305,Huehuetenango,Nentón,Ixil,2
13,1305,Huehuetenango,Nentón,Jakalteko /Popti',1509
13,1305,Huehuetenango,Nentón,Kaqchikel,4
13,1305,Huehuetenango,Nentón,K'iche',237
13,1305,Huehuetenango,Nentón,Mam,1026
13,1305,Huehuetenango,Nentón,Mopan,3
13,1305,Huehuetenango,Nentón,Poqomam,0
13,1305,Huehuetenango,Nentón,Poqomchi',1
13,1305,Huehuetenango,Nentón,Q'anjob'al,377
13,1305,Huehuetenango,Nentón,Q'eqchi',0
13,1305,Huehuetenango,Nentón,Sakapulteka,1
13,1305,Huehuetenango,Nentón,Sipakapense,0
13,1305,Huehuetenango,Nentón,Tektiteka,2
13,1305,Huehuetenango,Nentón,Tz'utujil,0
13,1305,Huehuetenango,Nentón,Uspanteka,1
13,1306,Huehuetenango,San Pedro Necta,Achi,49
13,1306,Huehuetenango,San Pedro Necta,Akateka,54
13,1306,Huehuetenango,San Pedro Necta,Awakateka,0
13,1306,Huehuetenango,San Pedro Necta,Chalchiteka,18
13,1306,Huehuetenango,San Pedro Necta,Ch'orti',0
13,1306,Huehuetenango,San Pedro Necta,Chuj,1
13,1306,Huehuetenango,San Pedro Necta,Itza',0
13,1306,Huehuetenango,San Pedro Necta,Ixil,0
13,1306,Huehuetenango,San Pedro Necta,Jakalteko /Popti',4
13,1306,Huehuetenango,San Pedro Necta,Kaqchikel,36
13,1306,Huehuetenango,San Pedro Necta,K'iche',24
13,1306,Huehuetenango,San Pedro Necta,Mam,31282
13,1306,Huehuetenango,San Pedro Necta,Mopan,10
13,1306,Huehuetenango,San Pedro Necta,Poqomam,1
13,1306,Huehuetenango,San Pedro Necta,Poqomchi',9
13,1306,Huehuetenango,San Pedro Necta,Q'anjob'al,10
13,1306,Huehuetenango,San Pedro Necta,Q'eqchi',3
13,1306,Huehuetenango,San Pedro Necta,Sakapulteka,0
13,1306,Huehuetenango,San Pedro Necta,Sipakapense,1
13,1306,Huehuetenango,San Pedro Necta,Tektiteka,1
13,1306,Huehuetenango,San Pedro Necta,Tz'utujil,3
13,1306,Huehuetenango,San Pedro Necta,Uspanteka,6
13,1307,Huehuetenango,Jacaltenango,Achi,50
13,1307,Huehuetenango,Jacaltenango,Akateka,1761
13,1307,Huehuetenango,Jacaltenango,Awakateka,9
13,1307,Huehuetenango,Jacaltenango,Chalchiteka,16
13,1307,Huehuetenango,Jacaltenango,Ch'orti',32
13,1307,Huehuetenango,Jacaltenango,Chuj,94
13,1307,Huehuetenango,Jacaltenango,Itza',3
13,1307,Huehuetenango,Jacaltenango,Ixil,10
13,1307,Huehuetenango,Jacaltenango,Jakalteko /Popti',33492
13,1307,Huehuetenango,Jacaltenango,Kaqchikel,15
13,1307,Huehuetenango,Jacaltenango,K'iche',88
13,1307,Huehuetenango,Jacaltenango,Mam,679
13,1307,Huehuetenango,Jacaltenango,Mopan,0
13,1307,Huehuetenango,Jacaltenango,Poqomam,7
13,1307,Huehuetenango,Jacaltenango,Poqomchi',2
13,1307,Huehuetenango,Jacaltenango,Q'anjob'al,62
13,1307,Huehuetenango,Jacaltenango,Q'eqchi',1
13,1307,Huehuetenango,Jacaltenango,Sakapulteka,0
13,1307,Huehuetenango,Jacaltenango,Sipakapense,3
13,1307,Huehuetenango,Jacaltenango,Tektiteka,1
13,1307,Huehuetenango,Jacaltenango,Tz'utujil,0
13,1307,Huehuetenango,Jacaltenango,Uspanteka,0
13,1308,Huehuetenango,Soloma,Achi,90
13,1308,Huehuetenango,Soloma,Akateka,57
13,1308,Huehuetenango,Soloma,Awakateka,4
13,1308,Huehuetenango,Soloma,Chalchiteka,5
13,1308,Huehuetenango,Soloma,Ch'orti',0
13,1308,Huehuetenango,Soloma,Chuj,47
13,1308,Huehuetenango,Soloma,Itza',0
13,1308,Huehuetenango,Soloma,Ixil,2
13,1308,Huehuetenango,Soloma,Jakalteko /Popti',26
13,1308,Huehuetenango,Soloma,Kaqchikel,37
13,1308,Huehuetenango,Soloma,K'iche',87
13,1308,Huehuetenango,Soloma,Mam,39
13,1308,Huehuetenango,Soloma,Mopan,15
13,1308,Huehuetenango,Soloma,Poqomam,9
13,1308,Huehuetenango,Soloma,Poqomchi',12
13,1308,Huehuetenango,Soloma,Q'anjob'al,46541
13,1308,Huehuetenango,Soloma,Q'eqchi',4
13,1308,Huehuetenango,Soloma,Sakapulteka,1
13,1308,Huehuetenango,Soloma,Sipakapense,4
13,1308,Huehuetenango,Soloma,Tektiteka,2
13,1308,Huehuetenango,Soloma,Tz'utujil,3
13,1308,Huehuetenango,Soloma,Uspanteka,0
13,1309,Huehuetenango,Ixtahuacán,Achi,101
13,1309,Huehuetenango,Ixtahuacán,Akateka,129
13,1309,Huehuetenango,Ixtahuacán,Awakateka,4
13,1309,Huehuetenango,Ixtahuacán,Chalchiteka,48
13,1309,Huehuetenango,Ixtahuacán,Ch'orti',0
13,1309,Huehuetenango,Ixtahuacán,Chuj,3
13,1309,Huehuetenango,Ixtahuacán,Itza',0
13,1309,Huehuetenango,Ixtahuacán,Ixil,0
13,1309,Huehuetenango,Ixtahuacán,Jakalteko /Popti',8
13,1309,Huehuetenango,Ixtahuacán,Kaqchikel,31
13,1309,Huehuetenango,Ixtahuacán,K'iche',41
13,1309,Huehuetenango,Ixtahuacán,Mam,41169
13,1309,Huehuetenango,Ixtahuacán,Mopan,28
13,1309,Huehuetenango,Ixtahuacán,Poqomam,10
13,1309,Huehuetenango,Ixtahuacán,Poqomchi',16
13,1309,Huehuetenango,Ixtahuacán,Q'anjob'al,17
13,1309,Huehuetenango,Ixtahuacán,Q'eqchi',6
13,1309,Huehuetenango,Ixtahuacán,Sakapulteka,2
13,1309,Huehuetenango,Ixtahuacán,Sipakapense,3
13,1309,Huehuetenango,Ixtahuacán,Tektiteka,1
13,1309,Huehuetenango,Ixtahuacán,Tz'utujil,9
13,1309,Huehuetenango,Ixtahuacán,Uspanteka,0
13,1310,Huehuetenango,Santa Bárbara,Achi,73
13,1310,Huehuetenango,Santa Bárbara,Akateka,59
13,1310,Huehuetenango,Santa Bárbara,Awakateka,2
13,1310,Huehuetenango,Santa Bárbara,Chalchiteka,3
13,1310,Huehuetenango,Santa Bárbara,Ch'orti',0
13,1310,Huehuetenango,Santa Bárbara,Chuj,1
13,1310,Huehuetenango,Santa Bárbara,Itza',0
13,1310,Huehuetenango,Santa Bárbara,Ixil,15
13,1310,Huehuetenango,Santa Bárbara,Jakalteko /Popti',1
13,1310,Huehuetenango,Santa Bárbara,Kaqchikel,41
13,1310,Huehuetenango,Santa Bárbara,K'iche',41
13,1310,Huehuetenango,Santa Bárbara,Mam,32894
13,1310,Huehuetenango,Santa Bárbara,Mopan,25
13,1310,Huehuetenango,Santa Bárbara,Poqomam,3
13,1310,Huehuetenango,Santa Bárbara,Poqomchi',9
13,1310,Huehuetenango,Santa Bárbara,Q'anjob'al,19
13,1310,Huehuetenango,Santa Bárbara,Q'eqchi',5
13,1310,Huehuetenango,Santa Bárbara,Sakapulteka,1
13,1310,Huehuetenango,Santa Bárbara,Sipakapense,2
13,1310,Huehuetenango,Santa Bárbara,Tektiteka,1
13,1310,Huehuetenango,Santa Bárbara,Tz'utujil,9
13,1310,Huehuetenango,Santa Bárbara,Uspanteka,53
13,1311,Huehuetenango,La Libertad,Achi,14
13,1311,Huehuetenango,La Libertad,Akateka,12
13,1311,Huehuetenango,La Libertad,Awakateka,1
13,1311,Huehuetenango,La Libertad,Chalchiteka,45
13,1311,Huehuetenango,La Libertad,Ch'orti',0
13,1311,Huehuetenango,La Libertad,Chuj,4
13,1311,Huehuetenango,La Libertad,Itza',0
13,1311,Huehuetenango,La Libertad,Ixil,0
13,1311,Huehuetenango,La Libertad,Jakalteko /Popti',1
13,1311,Huehuetenango,La Libertad,Kaqchikel,13
13,1311,Huehuetenango,La Libertad,K'iche',6
13,1311,Huehuetenango,La Libertad,Mam,5795
13,1311,Huehuetenango,La Libertad,Mopan,2
13,1311,Huehuetenango,La Libertad,Poqomam,0
13,1311,Huehuetenango,La Libertad,Poqomchi',3
13,1311,Huehuetenango,La Libertad,Q'anjob'al,0
13,1311,Huehuetenango,La Libertad,Q'eqchi',0
13,1311,Huehuetenango,La Libertad,Sakapulteka,0
13,1311,Huehuetenango,La Libertad,Sipakapense,0
13,1311,Huehuetenango,La Libertad,Tektiteka,0
13,1311,Huehuetenango,La Libertad,Tz'utujil,0
13,1311,Huehuetenango,La Libertad,Uspanteka,1
13,1312,Huehuetenango,La Democracia,Achi,75
13,1312,Huehuetenango,La Democracia,Akateka,43
13,1312,Huehuetenango,La Democracia,Awakateka,2
13,1312,Huehuetenango,La Democracia,Chalchiteka,33
13,1312,Huehuetenango,La Democracia,Ch'orti',0
13,1312,Huehuetenango,La Democracia,Chuj,12
13,1312,Huehuetenango,La Democracia,Itza',1
